East,East Midlands,London,North East,North West,Scotland,South East,South West,Wales,West Midlands,Yorkshire and The Humber,Total,Description,log_East,log_East_Midlands,log_London,log_North_East,log_North_West,log_Scotland,log_South_East,log_South_West,log_Wales,log_West_Midlands,log_Yorkshire_and_The_Humber,log_Total,%Total,%Total North West,%Total London,LQ North West,LQ London,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,MainIndustry,MainActivity,SubActivity,Id
29000,24000,84000,4500,17000,10000,42000,11000,4000,23000,21000,269500, Activities of head offices,14.82376527978966,14.550746785383243,16.35810170744085,12.1357092861044,14.053247125912426,13.287712379549449,15.358101707440847,13.425215903299383,11.965784284662087,14.4893462407191,14.358101707440847,18.039925747414593,0.00944848210748481,0.005423019441524698,0.017171523073212014,0.5739566821245013,1.8173843034119985,271,10,2,2,8,2,2,0,1,1,1,3,1,1,3,1,1,1,2,1,1,Business services,Head offices; mgment consultancy,Head office activities,7010
600,450,14000,225,1250,700,2250,1000,200,700,500,21875, Public relations and communication activities,9.228818690495881,8.813781191217037,13.77313920671969,7.813781191217037,10.287712379549449,9.451211111832329,11.1357092861044,9.965784284662087,7.643856189774724,9.451211111832329,8.965784284662087,14.416995396494416,0.0007669222489841567,0.00039875142952387483,0.0028619205122020026,0.5199372296892542,3.7316957696726374,272,11,8,6,7,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,Business services,Head offices; mgment consultancy,"Public relations, communication",7021
35000,17000,156000,7000,38000,21000,72000,31000,6000,27000,18000,428000, Business and other management consultancy activities,15.095067301607054,14.053247125912426,17.251186503524334,12.77313920671969,15.213711798105672,14.358101707440847,16.1357092861044,14.919980595048962,12.550746785383243,14.720671786825555,14.1357092861044,18.707251271063235,0.015005381602981442,0.012122043457525796,0.03188997142167946,0.8078463965966216,2.1252356164899657,273,11,8,6,7,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,Business services,Head offices; mgment consultancy,"Business, other management",7022
5000,2500,30000,3000,5000,5000,7000,9000,2000,4500,4000,77000, Architectural activities,12.287712379549449,11.287712379549449,14.872674880270605,11.550746785383243,12.287712379549449,12.287712379549449,12.77313920671969,13.1357092861044,10.965784284662087,12.1357092861044,11.965784284662087,16.232570825356987,0.0026995663164242315,0.0015950057180954993,0.006132686811861434,0.5908377610105161,2.2717303792649983,274,3,3,4,3,3,6,5,3,2,2,4,5,5,6,5,2,0,1,2,4,Business services,"Architectural, eng/tech testing",Architectural activities,7111
32000,18000,55000,26000,36000,48000,51000,43000,12000,30000,25000,376000, Engineering activities and related technical consultancy,14.965784284662087,14.1357092861044,15.747143998186747,14.66622400280318,15.1357092861044,15.550746785383243,15.638209626633582,15.392049039364185,13.550746785383243,14.872674880270605,14.609640474436812,18.520373136339725,0.013182297856824818,0.011484041170287595,0.011243259155079295,0.8711714220857184,0.8529058649102188,275,3,3,4,3,3,6,5,3,2,2,4,5,5,6,5,2,0,1,2,4,Business services,"Architectural, eng/tech testing",Engineering/tech consultancy,7112
6000,9000,3000,2500,7000,5000,6000,2250,8000,8000,4500,61250, Technical testing and analysis,12.550746785383243,13.1357092861044,11.550746785383243,11.287712379549449,12.77313920671969,12.287712379549449,12.550746785383243,11.1357092861044,12.965784284662087,12.965784284662087,12.1357092861044,15.902422223664658,0.002147382297155639,0.002233008005333699,0.0006132686811861434,1.0398744593785083,0.28558896196474265,276,10,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Business services,"Architectural, eng/tech testing",Technical testing/analysis,7120
1500,50,1250,250,225,700,2500,800,50,50,400,7775, Research and experimental development on biotechnology,10.550746785383243,5.643856189774724,10.287712379549449,7.965784284662087,7.813781191217037,9.451211111832329,11.287712379549449,9.643856189774725,5.643856189774724,5.643856189774724,8.643856189774725,12.924626959905327,0.000272586079353226,7.177525731429747e-05,0.00025552861716089307,0.26331226262397917,0.9374235755809478,277,14,1,9,2,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,Business services,"Scientific research, development",Biotechnology,7211
27000,4000,16000,5000,6000,11000,34000,8000,2000,3000,5000,121000, Other research and experimental development on natural sciences and engineering,14.720671786825555,11.965784284662087,13.965784284662087,12.287712379549449,12.550746785383243,13.425215903299383,15.053247125912426,12.965784284662087,10.965784284662087,11.550746785383243,12.287712379549449,16.88464752193668,0.004242175640095221,0.0019140068617145992,0.0032707662996594314,0.4511851993171214,0.7710115226596358,278,14,1,9,2,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,Business services,"Scientific research, development","Other natural sciences, engineering",7219
1750,100,1250,125,150,1500,1250,450,175,75,175,7000, Research and experimental development on social sciences and humanities,10.77313920671969,6.643856189774724,10.287712379549449,6.965784284662087,7.22881869049588,10.550746785383243,10.287712379549449,8.813781191217037,7.451211111832329,6.22881869049588,7.451211111832329,12.77313920671969,0.00024541511967493014,4.785017154286498e-05,0.00025552861716089307,0.1949764611334703,1.0412097571631242,279,14,1,9,2,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,Business services,"Scientific research, development","Social sciences, humanities",7220
7000,2250,48000,1000,9000,4500,16000,6000,600,4000,12000,110350, Advertising agencies,12.77313920671969,11.1357092861044,15.550746785383243,9.965784284662087,13.1357092861044,12.1357092861044,13.965784284662087,12.550746785383243,9.228818690495881,11.965784284662087,13.550746785383243,16.75172710405434,0.0038687940651612202,0.002871010292571899,0.009812298898978295,0.7420943695157003,2.5362680808830795,280,11,8,6,7,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,Business services,"Advertising,market research",Advertising agencies,7311
800,300,9000,175,1250,600,3000,600,10,700,1500,17935, Media representation,9.643856189774725,8.228818690495881,13.1357092861044,7.451211111832329,10.287712379549449,9.228818690495881,11.550746785383243,9.228818690495881,3.321928094887362,9.451211111832329,10.550746785383243,14.130490124844886,0.0006287885959099818,0.00039875142952387483,0.0018398060435584301,0.6341581767188421,2.9259532623931674,281,11,8,6,7,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,Business services,"Advertising,market research",Media representation,7312
2000,1750,20000,1000,2250,1000,12000,1000,175,2250,6000,49425, Market research and public opinion polling,10.965784284662087,10.77313920671969,14.287712379549449,9.965784284662087,11.1357092861044,9.965784284662087,13.550746785383243,9.965784284662087,7.451211111832329,11.1357092861044,12.550746785383243,15.592953345503933,0.0017328060414190604,0.0007177525731429747,0.004088457874574289,0.4142140297220917,2.359443455786948,282,11,8,6,7,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,Business services,"Advertising,market research","Market research, public polling",7320
4500,5000,15000,600,3000,1750,7000,2500,1000,3500,3000,46850, Specialised design activities,12.1357092861044,12.287712379549449,13.872674880270605,9.228818690495881,11.550746785383243,10.77313920671969,12.77313920671969,11.287712379549449,9.965784284662087,11.77313920671969,11.550746785383243,15.515761427433912,0.0016425283366814968,0.0009570034308572996,0.003066343405930717,0.5826404388193349,1.8668435347215033,283,2,9,1,8,2,2,0,1,6,7,2,6,6,2,5,5,0,1,2,4,Business services,"Other professional, scientific/tech",Specialised design activities,7410
600,150,1250,100,250,125,900,100,225,225,500,4425, Translation and interpretation activities,9.228818690495881,7.22881869049588,10.287712379549449,6.643856189774724,7.965784284662087,6.965784284662087,9.813781191217037,6.643856189774724,7.813781191217037,7.813781191217037,8.965784284662087,12.111461739857722,0.00015513741493736655,7.975028590477497e-05,0.00025552861716089307,0.5140622327436128,1.6471114802580495,284,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Business services,"Other professional, scientific/tech","Translation, interpretation",7430
9000,8000,20000,1500,9000,7000,14000,8000,2500,9000,5000,93000," Other professional, scientific and technical activities n.e.c.",13.1357092861044,12.965784284662087,14.287712379549449,10.550746785383243,13.1357092861044,12.77313920671969,13.77313920671969,12.965784284662087,11.287712379549449,13.1357092861044,12.287712379549449,16.50494309577012,0.0032605151613955006,0.002871010292571899,0.004088457874574289,0.8805388567318013,1.2539300301319345,285,13,10,10,7,6,5,4,7,5,6,1,4,4,7,6,6,3,5,5,3,Business services,"Other professional, scientific/tech",Other,7490
6000,3500,4000,1250,6000,6000,9000,10000,5000,3000,6000,59750, Veterinary activities,12.550746785383243,11.77313920671969,11.965784284662087,10.287712379549449,12.550746785383243,12.550746785383243,13.1357092861044,13.287712379549449,12.287712379549449,11.550746785383243,12.550746785383243,15.866651092642835,0.0020947933429395823,0.0019140068617145992,0.0008176915749148579,0.9136972237217018,0.3903447457816566,286,16,6,10,6,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Agriculture, Forestry, Fishing, Veterinary",Veterinary activities,Veterinary activities,7500
3000,4000,3500,600,4000,2000,5000,3500,800,2250,2500,31150, Renting and leasing of cars and light motor vehicles,11.550746785383243,11.965784284662087,11.77313920671969,9.228818690495881,11.965784284662087,10.965784284662087,12.287712379549449,11.77313920671969,9.643856189774725,11.1357092861044,11.287712379549449,14.926944542798726,0.0010920972825534392,0.0012760045744763995,0.0007154801280505007,1.168398268964616,0.6551432179902804,287,7,7,5,4,4,3,1,4,4,3,5,2,2,1,2,3,4,5,5,3,Business services,"Rental, leasing activities","Cars, light motor vehicles",7711
3500,600,3500,500,1250,1250,2250,1000,1000,1000,2000,17850, Renting and leasing of other personal and household goods,11.77313920671969,9.228818690495881,11.77313920671969,8.965784284662087,10.287712379549449,10.287712379549449,11.1357092861044,9.965784284662087,9.965784284662087,9.965784284662087,10.965784284662087,14.123636453803824,0.0006258085551710718,0.00039875142952387483,0.0007154801280505007,0.6371779775603605,1.1432891451202933,288,10,2,2,6,8,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,Business services,"Rental, leasing activities","Other personal, household goods",7729
5000,3000,2500,1500,7000,5000,6000,3000,1500,4000,4500,43000, Renting and leasing of construction and civil engineering machinery and equipment,12.287712379549449,11.550746785383243,11.287712379549449,10.550746785383243,12.77313920671969,12.287712379549449,12.550746785383243,11.550746785383243,10.550746785383243,11.965784284662087,12.1357092861044,15.392049039364185,0.0015075500208602851,0.002233008005333699,0.0005110572343217861,1.481216526440317,0.3389985255879939,289,3,3,4,3,3,6,5,3,2,2,4,5,5,6,5,2,0,1,2,4,Business services,"Rental, leasing activities","Construction machinery, equipment",7732
5000,2250,4500,1000,6000,6000,5000,2250,1000,6000,4000,43000," Renting and leasing of other machinery, equipment and tangible goods n.e.c.",12.287712379549449,11.1357092861044,12.1357092861044,9.965784284662087,12.550746785383243,12.550746785383243,12.287712379549449,11.1357092861044,9.965784284662087,12.550746785383243,11.965784284662087,15.392049039364185,0.0015075500208602851,0.0019140068617145992,0.0009199030217792151,1.2696141655202717,0.610197346058389,290,3,3,4,3,3,6,5,3,2,2,4,5,5,6,5,2,0,1,2,4,Business services,"Rental, leasing activities","Other machinery, equipment nec",7739
15000,13000,34000,3500,14000,6000,25000,11000,4000,13000,13000,151500, Activities of employment placement agencies,13.872674880270605,13.66622400280318,15.053247125912426,11.77313920671969,13.77313920671969,12.550746785383243,14.609640474436812,13.425215903299383,11.965784284662087,13.66622400280318,13.66622400280318,17.20895826813504,0.005311484375821703,0.004466016010667398,0.006950378386776292,0.8408225826657905,1.3085566849099592,291,4,0,3,1,7,7,2,2,6,7,2,6,6,2,0,5,5,1,2,4,Business services,Employment activities,Employment placement agencies,7810
97000,95000,139000,22000,75000,38000,85000,42000,24000,75000,71000,763000, Temporary employment agency activities,16.565697126849216,16.535639892993036,17.084725357385594,14.425215903299383,16.194602975157967,15.213711798105672,16.37517522079979,15.358101707440847,14.550746785383243,16.194602975157967,16.11553140416677,19.541323531496616,0.026750248044567385,0.02392508577143249,0.028414782228291312,0.8943874363920656,1.0622249999682516,292,4,0,3,1,7,7,2,2,6,7,2,6,6,2,0,5,5,1,2,4,Business services,Employment activities,Temporary employment agencies,7820
1250,600,3500,350,4000,350,2000,450,175,800,600,14075, Other human resources provision,10.287712379549449,9.228818690495881,11.77313920671969,8.451211111832329,11.965784284662087,8.451211111832329,10.965784284662087,8.813781191217037,7.451211111832329,9.643856189774725,9.228818690495881,13.780847301854955,0.0004934596870606632,0.0012760045744763995,0.0007154801280505007,2.5858334691472673,1.4499261982520237,293,4,0,3,1,7,7,2,2,6,7,2,6,6,2,0,5,5,1,2,4,Business services,Employment activities,Other human resources provision,7830
3500,3500,15000,2250,8000,4500,7000,3000,1500,6000,3500,57750, Travel agency activities,11.77313920671969,11.77313920671969,13.872674880270605,11.1357092861044,12.965784284662087,12.1357092861044,12.77313920671969,11.550746785383243,10.550746785383243,12.550746785383243,11.77313920671969,15.817533326078145,0.0020246747373181737,0.002552009148952799,0.003066343405930717,1.2604538901557676,1.5144869195099988,294,8,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Business services,"Travel agency, tour operators",Travel agency activities,7911
2000,2000,8000,400,2500,1250,5000,1500,1250,2500,1000,27400, Tour operator activities,10.965784284662087,10.965784284662087,12.965784284662087,8.643856189774725,11.287712379549449,10.287712379549449,12.287712379549449,10.550746785383243,10.287712379549449,11.287712379549449,9.965784284662087,14.74188827273525,0.000960624897013298,0.0007975028590477497,0.0016353831498297157,0.8301917444855791,1.702415953317809,295,8,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Business services,"Travel agency, tour operators",Tour operator activities,7912
11000,9000,62000,5000,21000,12000,19000,11000,4500,11000,15000,180500, Private security activities,13.425215903299383,13.1357092861044,15.919980595048962,12.287712379549449,14.358101707440847,13.550746785383243,14.213711798105672,13.425215903299383,12.1357092861044,13.425215903299383,13.872674880270605,17.46163931154926,0.006328204157332127,0.006699024016001098,0.012674219411180297,1.0585979607246587,2.0028145578229184,296,10,2,2,6,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Business services,"Security, investigation activities",Private security,8010
14000,5000,39000,7000,23000,32000,18000,7000,6000,18000,12000,181000, Combined facilities support activities,13.77313920671969,12.287712379549449,15.251186503524336,12.77313920671969,14.4893462407191,14.965784284662087,14.1357092861044,12.77313920671969,12.550746785383243,14.1357092861044,13.550746785383243,17.465630171745293,0.00634573380873748,0.007337026303239297,0.007972492855419865,1.1562140052482033,1.2563547567095377,297,3,3,4,3,3,6,5,3,2,2,4,5,5,6,5,2,0,1,2,4,Business services,"Buildings, landscape activities",Combined facilities support,8110
56000,16000,85000,12000,35000,26000,58000,21000,10000,25000,30000,374000, General cleaning of buildings,15.77313920671969,13.965784284662087,16.37517522079979,13.550746785383243,15.095067301607054,14.66622400280318,15.82376527978966,14.358101707440847,13.287712379549449,14.609640474436812,14.872674880270605,18.512678744549724,0.01311217925120341,0.011165040026668495,0.01737594596694073,0.8515014791033908,1.325176054571249,298,10,2,2,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Business services,"Buildings, landscape activities",General cleaning of buildings,8121
2500,1500,3500,1750,3000,2250,3000,1500,800,1250,2500,23550, Other building and industrial cleaning activities,11.287712379549449,10.550746785383243,11.77313920671969,10.77313920671969,11.550746785383243,11.1357092861044,11.550746785383243,10.550746785383243,9.643856189774725,10.287712379549449,11.287712379549449,14.523439439387507,0.0008256465811920864,0.0009570034308572996,0.0007154801280505007,1.1590957349760442,0.8665694794223879,299,10,2,2,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Business services,"Buildings, landscape activities",Other industrial cleaning,8122
6000,3000,11000,1500,5000,4000,6000,5000,2250,2250,2500,48500, Other cleaning activities,12.550746785383243,11.550746785383243,13.425215903299383,10.550746785383243,12.287712379549449,11.965784284662087,12.550746785383243,12.287712379549449,11.1357092861044,11.1357092861044,11.287712379549449,15.565697126849214,0.0017003761863191589,0.0015950057180954993,0.002248651831015859,0.9380310844909224,1.3224437328092462,300,10,2,2,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Business services,"Buildings, landscape activities",Other cleaning activities,8129
5000,7000,9000,250,6000,3500,12000,10000,2250,3500,3000,61500, Landscape service activities,12.287712379549449,12.77313920671969,13.1357092861044,7.965784284662087,12.550746785383243,11.77313920671969,13.550746785383243,13.287712379549449,11.1357092861044,11.77313920671969,11.550746785383243,15.908298790001327,0.002156147122858315,0.0019140068617145992,0.0018398060435584301,0.8876977092255558,0.8532840936751457,301,16,6,10,6,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,Business services,"Buildings, landscape activities",Landscape service activities,8130
1500,1250,6000,225,1500,1250,3500,1250,600,1250,5000,23325, Combined office administrative service activities,10.550746785383243,10.287712379549449,12.550746785383243,7.813781191217037,10.550746785383243,10.287712379549449,11.77313920671969,10.287712379549449,9.228818690495881,10.287712379549449,12.287712379549449,14.509589460626483,0.0008177582380596779,0.0004785017154286498,0.0012265373623722869,0.5851383613866205,1.4998777209295167,302,10,2,6,7,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,Business services,"Office admin, business support",Combined office admin service,8211
1500,1250,4000,700,800,800,1500,1250,100,400,900,13200," Photocopying, document preparation and other specialised office support activities",10.550746785383243,10.287712379549449,11.965784284662087,9.451211111832329,9.643856189774725,9.643856189774725,10.550746785383243,10.287712379549449,6.643856189774724,8.643856189774725,9.813781191217037,13.688250309133178,0.0004627827971012968,0.0002552009148952799,0.0008176915749148579,0.5514485769431483,1.7669014060949988,303,11,8,6,7,6,5,4,7,5,6,1,4,4,5,4,5,3,5,5,3,Business services,"Office admin, business support",Specialised office support,8219
4000,5000,6000,8000,16000,17000,12000,7000,5000,8000,17000,105000, Activities of call centres,11.965784284662087,12.287712379549449,12.550746785383243,12.965784284662087,13.965784284662087,14.053247125912426,13.550746785383243,12.77313920671969,12.287712379549449,12.965784284662087,14.053247125912426,16.68002980232821,0.003681226795123952,0.005104018297905598,0.0012265373623722869,1.3864992791713444,0.33318712229219977,304,11,8,6,7,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,Business services,"Office admin, business support",Activities of call centres,8220
900,800,3500,300,3500,1250,2250,225,500,1250,3500,17975, Activities of collection agencies and credit bureaus,9.813781191217037,9.643856189774725,11.77313920671969,8.228818690495881,11.77313920671969,10.287712379549449,11.1357092861044,7.813781191217037,8.965784284662087,10.287712379549449,11.77313920671969,14.133704150214022,0.0006301909680224099,0.0011165040026668495,0.0007154801280505007,1.7716915337116448,1.135338594736981,305,0,8,6,7,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,Business services,"Office admin, business support","Collection agencies, credit bureaus",8291
4500,4000,1000,600,2500,2500,2000,1500,1000,3000,2500,25100, Packaging activities,12.1357092861044,11.965784284662087,9.965784284662087,9.228818690495881,11.287712379549449,11.287712379549449,10.965784284662087,10.550746785383243,9.965784284662087,11.550746785383243,11.287712379549449,14.615399743725497,0.0008799885005486781,0.0007975028590477497,0.00020442289372871446,0.9062650915898354,0.2323017784905775,306,4,0,3,1,7,7,2,2,6,7,2,6,6,2,0,5,5,1,2,4,Business services,"Office admin, business support",Packaging activities,8292
21000,22000,61000,8000,33000,11000,28000,26000,5000,14000,16000,245000, Other business support service activities n.e.c.,14.358101707440847,14.425215903299383,15.896521622224974,12.965784284662087,15.010178404020541,13.425215903299383,14.77313920671969,14.66622400280318,12.287712379549449,13.77313920671969,13.965784284662087,17.902422223664658,0.008589529188622555,0.010527037739430296,0.012469796517451582,1.2255663271246704,1.4517438899874415,307,11,8,6,7,6,5,4,7,5,6,1,4,4,5,4,6,3,5,5,3,Business services,"Office admin, business support",Other,8299
41000,41000,110000,41000,75000,88000,64000,43000,53000,50000,56000,662000, General public administration activities,15.32333628928017,15.32333628928017,16.747143998186747,15.32333628928017,16.194602975157967,16.425215903299385,15.965784284662087,15.392049039364185,15.693704739225286,15.609640474436812,15.77313920671969,19.336471691469306,0.02320925846068625,0.02392508577143249,0.02248651831015859,1.0308423171709156,0.9688598344599464,308,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Central/Local Gov. administration,General public administration,8411
9000,3500,19000,1750,10000,16000,9000,7000,7000,7000,7000,96250," Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security",13.1357092861044,11.77313920671969,14.213711798105672,10.77313920671969,13.287712379549449,13.965784284662087,13.1357092861044,12.77313920671969,12.77313920671969,12.77313920671969,12.77313920671969,16.554498920244352,0.0033744578955302897,0.0031900114361909987,0.0038840349808455746,0.9453404176168256,1.151010058827599,309,13,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Central/Local Gov. administration,"Health care, education etc",8412
2500,2250,3000,4000,5000,4000,2500,2000,2250,1750,5000,34250, Regulation of and contribution to more efficient operation of businesses,11.287712379549449,11.1357092861044,11.550746785383243,11.965784284662087,12.287712379549449,11.965784284662087,11.287712379549449,10.965784284662087,11.1357092861044,10.77313920671969,12.287712379549449,15.063816367622614,0.0012007811212666226,0.0015950057180954993,0.0006132686811861434,1.3283067911769266,0.5107247859953427,310,15,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Central/Local Gov. administration,Regulation business efficient ops,8413
3500,1500,5000,300,1500,3500,8000,19000,1250,2250,2500,48300, Defence activities,11.77313920671969,10.550746785383243,12.287712379549449,8.228818690495881,10.550746785383243,11.77313920671969,12.965784284662087,14.213711798105672,10.287712379549449,11.1357092861044,11.287712379549449,15.559735568610497,0.001693364325757018,0.0004785017154286498,0.0010221144686435723,0.2825745813528555,0.6035998592249995,311,14,1,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Central/Local Gov. administration,Defence activities,8422
6000,7000,15000,4000,9000,5000,9000,4500,2500,9000,8000,79000, Justice and judicial activities,12.550746785383243,12.77313920671969,13.872674880270605,11.965784284662087,13.1357092861044,12.287712379549449,13.1357092861044,12.1357092861044,11.287712379549449,13.1357092861044,12.965784284662087,16.26956503283919,0.00276968492204564,0.002871010292571899,0.003066343405930717,1.0365837174184498,1.1071091088823093,312,3,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Central/Local Gov. administration,"Justice, judicial activities",8423
19000,14000,53000,10000,29000,24000,29000,17000,13000,21000,19000,248000, Public order and safety activities,14.213711798105672,13.77313920671969,15.693704739225286,13.287712379549449,14.82376527978966,14.550746785383243,14.82376527978966,14.053247125912426,13.66622400280318,14.358101707440847,14.213711798105672,17.919980595048962,0.008694707097054668,0.009251033164953897,0.010834413367621866,1.06398445188426,1.2460929674436099,313,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Central/Local Gov. administration,"Police, public order, safety activ.",8424
5000,3000,6000,1000,6000,4500,7000,5000,4000,4000,4500,50000, Fire service activities,12.287712379549449,11.550746785383243,12.550746785383243,9.965784284662087,12.550746785383243,12.1357092861044,12.77313920671969,12.287712379549449,11.965784284662087,11.965784284662087,12.1357092861044,15.609640474436812,0.0017529651405352154,0.0019140068617145992,0.0012265373623722869,1.0918681823474337,0.6996929568136195,314,16,6,10,6,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Central/Local Gov. administration,Fire service activities,8425
1500,2500,6000,6000,10000,6000,3000,3000,3000,2000,4000,47000, Compulsory social security activities,10.550746785383243,11.287712379549449,12.550746785383243,12.550746785383243,13.287712379549449,12.550746785383243,11.550746785383243,11.550746785383243,11.550746785383243,10.965784284662087,11.965784284662087,15.520373136339725,0.0016477872321031023,0.0031900114361909987,0.0012265373623722869,1.9359364935238188,0.744354209376191,315,15,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Central/Local Gov. administration,Compulsory social security activities,8430
9000,4000,11000,1250,7000,6000,15000,5000,1000,4500,5000,68750, Pre-primary education,13.1357092861044,11.965784284662087,13.425215903299383,10.287712379549449,12.77313920671969,12.550746785383243,13.872674880270605,12.287712379549449,9.965784284662087,12.1357092861044,12.287712379549449,16.06907209307411,0.002410327068235921,0.002233008005333699,0.002248651831015859,0.9264336092644891,0.9329239424181592,316,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Education,Pre-primary,8510
96000,75000,145000,38000,118000,60000,160000,84000,50000,94000,96000,1016000, Primary education,16.550746785383243,16.194602975157967,17.145693374677023,15.213711798105672,16.848427334023928,15.872674880270605,17.28771237954945,16.35810170744085,15.609640474436812,16.520373136339725,16.550746785383243,19.954468971434252,0.035620251655675575,0.03764213494705378,0.029641319590663597,1.0567621843585726,0.8321479555280087,317,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Education,Primary,8520
62000,46000,78000,21000,65000,40000,98000,54000,26000,56000,54000,600000, General secondary education,15.919980595048962,15.4893462407191,16.251186503524334,14.358101707440847,15.988152097690541,15.287712379549449,16.580494128777296,15.720671786825555,14.66622400280318,15.77313920671969,15.720671786825555,19.194602975157967,0.021035581686422583,0.020735074335241493,0.01594498571083973,0.9857143312858778,0.7580007032147545,318,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Education,General secondary,8531
14000,13000,22000,10000,18000,15000,24000,18000,10000,17000,18000,179000, Technical and vocational secondary education,13.77313920671969,13.66622400280318,14.425215903299383,13.287712379549449,14.1357092861044,13.872674880270605,14.550746785383243,14.1357092861044,13.287712379549449,14.053247125912426,14.1357092861044,17.449600061926343,0.006275615203116071,0.005742020585143798,0.004497303662031718,0.9149733371626539,0.7166315200139491,319,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Education,"Technical, vocational secondary",8532
3000,3000,7000,500,7000,3000,8000,4500,1250,3500,3000,43750, Post-secondary non-tertiary education,11.550746785383243,11.550746785383243,12.77313920671969,8.965784284662087,12.77313920671969,11.550746785383243,12.965784284662087,12.1357092861044,10.287712379549449,11.77313920671969,11.550746785383243,15.416995396494416,0.0015338444979683134,0.002233008005333699,0.0014309602561010013,1.4558242431299115,0.9329239424181593,320,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Education,Post-secondary non-tertiary,8541
30000,29000,72000,19000,40000,49000,72000,27000,23000,31000,36000,428000, Tertiary education,14.872674880270605,14.82376527978966,16.1357092861044,14.213711798105672,15.287712379549449,15.580494128777294,16.1357092861044,14.720671786825555,14.4893462407191,14.919980595048962,15.1357092861044,18.707251271063235,0.015005381602981442,0.012760045744763995,0.014718448348467441,0.8503646279964437,0.9808779768415227,321,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Education,Tertiary,8542
2000,1500,2250,600,1000,1250,4000,1000,700,1250,2250,17800, Sports and recreation education,10.965784284662087,10.550746785383243,11.1357092861044,9.228818690495881,9.965784284662087,10.287712379549449,11.965784284662087,9.965784284662087,9.451211111832329,10.287712379549449,11.1357092861044,14.119589620741122,0.0006240555900305367,0.00031900114361909987,0.00045995151088960753,0.5111742426720195,0.7370361202390654,322,16,6,10,6,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health","Sports, recreation education","Sports, recreation education",8551
400,600,1500,150,500,450,1000,200,200,450,350,5800, Cultural education,8.643856189774725,9.228818690495881,10.550746785383243,7.22881869049588,8.965784284662087,8.813781191217037,9.965784284662087,7.643856189774724,7.643856189774724,8.813781191217037,8.451211111832329,12.501837184902296,0.00020334395630208497,0.00015950057180954993,0.0003066343405930717,0.7843880620312024,1.5079589586500421,323,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,"Government administrative functions, Education, Health",Other education,Cultural education,8552
