"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"2009","8899","9491",0.705512593239644,"Other","Religious organisations","Non residential social work","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",10
"2010","9491","9491",1,"Religious organisations","Religious organisations","Membership organisations activities","Membership organisations activities","Other Service activities","Other Service activities",111
"2011","7820","5229",0.390764191930081,"Temporary employment agencies","Other support activities","Employment activities","Warehousing, transport support","Business services","Transportation and Storage",14
"2012","4941","5229",0.940094347147283,"Road freight transport","Other support activities","Land, pipeline transport","Warehousing, transport support","Transportation and Storage","Transportation and Storage",20
"2013","5210","5229",0.908490275417211,"Warehousing and storage","Other support activities","Warehousing, transport support","Warehousing, transport support","Transportation and Storage","Transportation and Storage",10
"2014","5320","5229",0.962288403844298,"Other","Other support activities","Postal, courier activities","Warehousing, transport support","Transportation and Storage","Transportation and Storage",12
"2015","5229","5229",1,"Other support activities","Other support activities","Warehousing, transport support","Warehousing, transport support","Transportation and Storage","Transportation and Storage",111
"2016","8610","4775",-0.0893664692837056,"Hospital activities","Cosmetic, toilet articles","Human health activities","Specialised retail - other","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",10
"2017","8520","4775",-0.196428376557058,"Primary","Cosmetic, toilet articles","Education","Specialised retail - other","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",10
"2018","4711","4775",0.364549105039689,"Food, beverages, tobacco mainly","Cosmetic, toilet articles","Non specialised retail stores","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",16
"2019","5610","4775",0.337453359703944,"Restaurants, mobile food service","Cosmetic, toilet articles","Food, beverage service","Specialised retail - other","Other Service activities","Wholesale and retail,motor vehicle repair,sale of fuel",12
"2020","4771","4775",0.78142064967007,"Clothing","Cosmetic, toilet articles","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",31
"2021","4719","4775",0.738909924992066,"Other non specialised","Cosmetic, toilet articles","Non specialised retail stores","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",15
"2022","4645","4775",0.959037553242468,"Perfume, cosmetics","Cosmetic, toilet articles","Household goods wholesale","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",11
"2023","4775","4775",1,"Cosmetic, toilet articles","Cosmetic, toilet articles","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",111
"2024","7820","6120",0.375425177942953,"Temporary employment agencies","Wireless telecomms activities","Employment activities","Telecommunications","Business services","Information and Communication",12
"2025","6190","6120",0.924736093090459,"Other","Wireless telecomms activities","Telecommunications","Telecommunications","Information and Communication","Information and Communication",14
"2026","7022","6120",0.784287330190053,"Business, other management","Wireless telecomms activities","Head offices; mgment consultancy","Telecommunications","Business services","Information and Communication",10
"2027","6120","6120",1,"Wireless telecomms activities","Wireless telecomms activities","Telecommunications","Telecommunications","Information and Communication","Information and Communication",110
"2028","4742","6120",0.98797724749137,"Telecommunications equipment","Wireless telecomms activities","Specialised retail - info/comms","Telecommunications","Wholesale and retail,motor vehicle repair,sale of fuel","Information and Communication",24
"2029","5223","5223",1,"Incidental air service","Incidental air service","Warehousing, transport support","Warehousing, transport support","Transportation and Storage","Transportation and Storage",109
"2030","8129","5223",0.981335840459242,"Other cleaning activities","Incidental air service","Buildings, landscape activities","Warehousing, transport support","Business services","Transportation and Storage",15
"2031","8520","4772",-0.211689811493279,"Primary","Footwear, leather goods","Education","Specialised retail - other","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",10
"2032","4711","4772",0.338588906145867,"Food, beverages, tobacco mainly","Footwear, leather goods","Non specialised retail stores","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",15
"2033","5610","4772",0.39593415561087,"Restaurants, mobile food service","Footwear, leather goods","Food, beverage service","Specialised retail - other","Other Service activities","Wholesale and retail,motor vehicle repair,sale of fuel",16
"2034","4771","4772",0.786511360677246,"Clothing","Footwear, leather goods","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",34
"2035","4719","4772",0.712443132025421,"Other non specialised","Footwear, leather goods","Non specialised retail stores","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"2036","4772","4772",1,"Footwear, leather goods","Footwear, leather goods","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",109
"2037","4642","4772",0.986363898671086,"Clothing, footwear","Footwear, leather goods","Household goods wholesale","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"2038","1520","4772",0.996801524038703,"Footwear","Footwear, leather goods","Leather goods","Specialised retail - other","Manufacture textiles, leather","Wholesale and retail,motor vehicle repair,sale of fuel",10
"2039","5610","7911",0.262854385345256,"Restaurants, mobile food service","Travel agency activities","Food, beverage service","Travel agency, tour operators","Other Service activities","Business services",10
"2040","5110","7911",0.904384792490396,"Passenger air transport","Travel agency activities","Air transport","Travel agency, tour operators","Transportation and Storage","Business services",11
"2041","7912","7911",0.995397943211541,"Tour operator activities","Travel agency activities","Travel agency, tour operators","Travel agency, tour operators","Business services","Business services",118
"2042","7911","7911",1,"Travel agency activities","Travel agency activities","Travel agency, tour operators","Travel agency, tour operators","Business services","Business services",109
"2043","4399","7732",0.982273549200511,"Other","Construction machinery, equipment","Specialised activities","Rental, leasing activities","Construction (including development of real estate)","Business services",10
"2044","7732","7732",1,"Construction machinery, equipment","Construction machinery, equipment","Rental, leasing activities","Rental, leasing activities","Business services","Business services",105
"2045","7739","7732",0.992352418576985,"Other machinery, equipment nec","Construction machinery, equipment","Rental, leasing activities","Rental, leasing activities","Business services","Business services",10
"2046","1051","1051",1,"Dairies, cheese making","Dairies, cheese making","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",104
"2047","4711","5530",0.508305264608238,"Food, beverages, tobacco mainly","Camping, vehicle/trailer parks","Non specialised retail stores","Accommodation","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",10
"2048","5610","5530",0.634821845127095,"Restaurants, mobile food service","Camping, vehicle/trailer parks","Food, beverage service","Accommodation","Other Service activities","Other Service activities",10
"2049","5530","5530",1,"Camping, vehicle/trailer parks","Camping, vehicle/trailer parks","Accommodation","Accommodation","Other Service activities","Other Service activities",102
"2050","4711","7711",0.506161504474975,"Food, beverages, tobacco mainly","Cars, light motor vehicles","Non specialised retail stores","Rental, leasing activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",15
"2051","4511","7711",0.934682078605449,"Sale of cars, light motor vehicles","Cars, light motor vehicles","Motor vehicle/cycle trade, repair","Rental, leasing activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",13
"2052","7711","7711",1,"Cars, light motor vehicles","Cars, light motor vehicles","Rental, leasing activities","Rental, leasing activities","Business services","Business services",99
"2053","8520","7490",0.0594388632966989,"Primary","Other","Education","Other professional, scientific/tech","Government administrative functions, Education, Health","Business services",20
"2054","4711","7490",0.14468412854425,"Food, beverages, tobacco mainly","Other","Non specialised retail stores","Other professional, scientific/tech","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",12
"2055","5610","7490",0.257254508322207,"Restaurants, mobile food service","Other","Food, beverage service","Other professional, scientific/tech","Other Service activities","Business services",10
"2056","6920","7490",0.709202280232731,"Accounting, auditing; tax consltcy","Other","Legal and accounting activities","Other professional, scientific/tech","Business services","Business services",10
"2057","8899","7490",0.525422787587954,"Other","Other","Non residential social work","Other professional, scientific/tech","Government administrative functions, Education, Health","Business services",10
"2058","7112","7490",0.868113197946889,"Engineering/tech consultancy","Other","Architectural, eng/tech testing","Other professional, scientific/tech","Business services","Business services",16
"2059","7022","7490",0.7326729227605,"Business, other management","Other","Head offices; mgment consultancy","Other professional, scientific/tech","Business services","Business services",11
"2060","9700","7490",0.861890583093799,"Households as employers","Other","Domestic personnel employment","Other professional, scientific/tech","Other Service activities","Business services",12
"2061","8299","7490",0.748828412323593,"Other","Other","Office admin, business support","Other professional, scientific/tech","Business services","Business services",11
"2062","7490","7490",1,"Other","Other","Other professional, scientific/tech","Other professional, scientific/tech","Business services","Business services",99
"2063","4711","4762",0.588487148568384,"Food, beverages, tobacco mainly","Newspapers, stationery","Non specialised retail stores","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",17
"2064","5610","4762",0.521368492926111,"Restaurants, mobile food service","Newspapers, stationery","Food, beverage service","Specialised retail - other","Other Service activities","Wholesale and retail,motor vehicle repair,sale of fuel",10
"2065","7820","4762",0.328754686552056,"Temporary employment agencies","Newspapers, stationery","Employment activities","Specialised retail - other","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",10
"2066","4771","4762",0.742792584658252,"Clothing","Newspapers, stationery","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",18
"2067","4762","4762",1,"Newspapers, stationery","Newspapers, stationery","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",99
"2068","4711","4649",0.427599399627174,"Food, beverages, tobacco mainly","Other","Non specialised retail stores","Household goods wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"2069","7820","4649",0.633346259312921,"Temporary employment agencies","Other","Employment activities","Household goods wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",19
"2070","4649","4649",1,"Other","Other","Household goods wholesale","Household goods wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",98
"2071","7311","7320",0.98017265063051,"Advertising agencies","Market research, public polling","Advertising,market research","Advertising,market research","Business services","Business services",13
"2072","7320","7320",1,"Market research, public polling","Market research, public polling","Advertising,market research","Advertising,market research","Business services","Business services",94
"2073","8520","4776",-0.127495322370725,"Primary","Flowers, plants, pet animals/food","Education","Specialised retail - other","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",11
"2074","4711","4776",0.443198513984328,"Food, beverages, tobacco mainly","Flowers, plants, pet animals/food","Non specialised retail stores","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",16
"2075","5610","4776",0.548875194826781,"Restaurants, mobile food service","Flowers, plants, pet animals/food","Food, beverage service","Specialised retail - other","Other Service activities","Wholesale and retail,motor vehicle repair,sale of fuel",15
"2076","5630","4776",0.70630606084752,"Beverage serving","Flowers, plants, pet animals/food","Food, beverage service","Specialised retail - other","Other Service activities","Wholesale and retail,motor vehicle repair,sale of fuel",14
"2077","4719","4776",0.74366470610007,"Other non specialised","Flowers, plants, pet animals/food","Non specialised retail stores","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",12
"2078","5510","4776",0.777160961794861,"Hotels and similar","Flowers, plants, pet animals/food","Accommodation","Specialised retail - other","Other Service activities","Wholesale and retail,motor vehicle repair,sale of fuel",12
"2079","4776","4776",1,"Flowers, plants, pet animals/food","Flowers, plants, pet animals/food","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",93
"2080","3523","3523",1,"Trade of mains gas","Trade of mains gas","Electricity, gas, steam, air con","Electricity, gas, steam, air con","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",93
"2081","7120","7120",1,"Technical testing/analysis","Technical testing/analysis","Architectural, eng/tech testing","Architectural, eng/tech testing","Business services","Business services",90
"2082","8520","9609",0.317541340610302,"Primary","Other","Education","Other personal service activities","Government administrative functions, Education, Health","Other Service activities",25
"2083","4711","9609",0.510550357814887,"Food, beverages, tobacco mainly","Other","Non specialised retail stores","Other personal service activities","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",27
"2084","9700","9609",0.862562471869392,"Households as employers","Other","Domestic personnel employment","Other personal service activities","Other Service activities","Other Service activities",10
"2085","8299","9609",0.856273080959758,"Other","Other","Office admin, business support","Other personal service activities","Business services","Other Service activities",12
"2086","9609","9609",1,"Other","Other","Other personal service activities","Other personal service activities","Other Service activities","Other Service activities",89
"2087","4711","4674",0.286315087483035,"Food, beverages, tobacco mainly","Hardware, plumbing, heating equip","Non specialised retail stores","Other wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"2088","7820","4674",0.416831237717102,"Temporary employment agencies","Hardware, plumbing, heating equip","Employment activities","Other wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",13
"2089","4673","4674",0.975736890653609,"Wood, construction, sanitary equip","Hardware, plumbing, heating equip","Other wholesale","Other wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",25
"2090","4674","4674",1,"Hardware, plumbing, heating equip","Hardware, plumbing, heating equip","Other wholesale","Other wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",87
"2091","7820","2651",0.339568293852962,"Temporary employment agencies","Measuring, testing appliances","Employment activities","Computer, electronic, optical","Business services","Manufacture computer, electronic, light electrical",12
"2092","7112","2651",0.865542626070288,"Engineering/tech consultancy","Measuring, testing appliances","Architectural, eng/tech testing","Computer, electronic, optical","Business services","Manufacture computer, electronic, light electrical",10
"2093","3030","2651",0.985196271048766,"Air, spacecraft and related m/c","Measuring, testing appliances","Other transport equipment","Computer, electronic, optical","Manufacture machinery, vehicle, transport","Manufacture computer, electronic, light electrical",26
"2094","2651","2651",1,"Measuring, testing appliances","Measuring, testing appliances","Computer, electronic, optical","Computer, electronic, optical","Manufacture computer, electronic, light electrical","Manufacture computer, electronic, light electrical",87
"2095","2611","2651",0.997712898549998,"Electronic components","Measuring, testing appliances","Computer, electronic, optical","Computer, electronic, optical","Manufacture computer, electronic, light electrical","Manufacture computer, electronic, light electrical",13
"2096","4711","1812",0.447211823984609,"Food, beverages, tobacco mainly","Other","Non specialised retail stores","Printing","Wholesale and retail,motor vehicle repair,sale of fuel","All other Manufacturing",10
"2097","7820","1812",0.661588601926534,"Temporary employment agencies","Other","Employment activities","Printing","Business services","All other Manufacturing",22
"2098","1812","1812",1,"Other","Other","Printing","Printing","All other Manufacturing","All other Manufacturing",85
"2099","8520","4211",-0.000872820879571112,"Primary","Roads, motorways","Education","Civil engineering","Government administrative functions, Education, Health","Construction (including development of real estate)",10
"2100","4299","4211",0.97189184522108,"Other civil engineering nec","Roads, motorways","Civil engineering","Civil engineering","Construction (including development of real estate)","Construction (including development of real estate)",14
"2101","4211","4211",1,"Roads, motorways","Roads, motorways","Civil engineering","Civil engineering","Construction (including development of real estate)","Construction (including development of real estate)",84
"2102","4221","4211",0.99238266360666,"Utility - fluids","Roads, motorways","Civil engineering","Civil engineering","Construction (including development of real estate)","Construction (including development of real estate)",25
"2103","7022","5814",0.884563294512376,"Business, other management","Journals, periodicals","Head offices; mgment consultancy","Publishing activities","Business services","Information and Communication",10
"2104","5814","5814",1,"Journals, periodicals","Journals, periodicals","Publishing activities","Publishing activities","Information and Communication","Information and Communication",81
"2105","5811","5814",0.99506528022066,"Books","Journals, periodicals","Publishing activities","Publishing activities","Information and Communication","Information and Communication",17
"2106","6190","4742",0.929923721637883,"Other","Telecommunications equipment","Telecommunications","Specialised retail - info/comms","Information and Communication","Wholesale and retail,motor vehicle repair,sale of fuel",10
"2107","4754","4742",0.989184409403712,"Electrical household appliances","Telecommunications equipment","Specialised retail - household","Specialised retail - info/comms","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"2108","6120","4742",0.98797724749137,"Wireless telecomms activities","Telecommunications equipment","Telecommunications","Specialised retail - info/comms","Information and Communication","Wholesale and retail,motor vehicle repair,sale of fuel",10
"2109","4742","4742",1,"Telecommunications equipment","Telecommunications equipment","Specialised retail - info/comms","Specialised retail - info/comms","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",52
"2110","7820","1012",0.797327712461099,"Temporary employment agencies","Poultry meat processing, preserving","Employment activities","Food products - meat, fish","Business services","Manufacture food, drink, tobacco",40
"2111","1012","1012",1,"Poultry meat processing, preserving","Poultry meat processing, preserving","Food products - meat, fish","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",74
"2112","5814","5811",0.99506528022066,"Journals, periodicals","Books","Publishing activities","Publishing activities","Information and Communication","Information and Communication",10
"2113","5811","5811",1,"Books","Books","Publishing activities","Publishing activities","Information and Communication","Information and Communication",73
"2114","7820","2562",0.482732562251747,"Temporary employment agencies","Machining","Employment activities","Other fabricated metal products","Business services","All other Manufacturing",10
"2115","7112","2562",0.889849163938615,"Engineering/tech consultancy","Machining","Architectural, eng/tech testing","Other fabricated metal products","Business services","All other Manufacturing",10
"2116","7022","2562",0.933588058791735,"Business, other management","Machining","Head offices; mgment consultancy","Other fabricated metal products","Business services","All other Manufacturing",10
"2117","2562","2562",1,"Machining","Machining","Other fabricated metal products","Other fabricated metal products","All other Manufacturing","All other Manufacturing",72
"2118","7820","7739",0.607633364072929,"Temporary employment agencies","Other machinery, equipment nec","Employment activities","Rental, leasing activities","Business services","Business services",13
"2119","7732","7739",0.992352418576985,"Construction machinery, equipment","Other machinery, equipment nec","Rental, leasing activities","Rental, leasing activities","Business services","Business services",13
"2120","7739","7739",1,"Other machinery, equipment nec","Other machinery, equipment nec","Rental, leasing activities","Rental, leasing activities","Business services","Business services",72
"2121","4711","4730",0.675464859073871,"Food, beverages, tobacco mainly","Automotive fuel (in petrol stations)","Non specialised retail stores","Specialised retail - auto fuel","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",17
"2122","5610","4730",0.675065080346366,"Restaurants, mobile food service","Automotive fuel (in petrol stations)","Food, beverage service","Specialised retail - auto fuel","Other Service activities","Wholesale and retail,motor vehicle repair,sale of fuel",11
"2123","4730","4730",1,"Automotive fuel (in petrol stations)","Automotive fuel (in petrol stations)","Specialised retail - auto fuel","Specialised retail - auto fuel","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",70
"2124","8520","4690",0.144600082388952,"Primary","Non-specialised wholesale trade","Education","Other wholesale","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",10
"2125","4711","4690",0.548946676610664,"Food, beverages, tobacco mainly","Non-specialised wholesale trade","Non specialised retail stores","Other wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",14
"2126","7820","4690",0.589842425879983,"Temporary employment agencies","Non-specialised wholesale trade","Employment activities","Other wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",16
"2127","4690","4690",1,"Non-specialised wholesale trade","Non-specialised wholesale trade","Other wholesale","Other wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",68
"2128","8130","8130",1,"Landscape service activities","Landscape service activities","Buildings, landscape activities","Buildings, landscape activities","Business services","Business services",68
"2129","8610","4110",-0.07302643827965,"Hospital activities","Building projects development","Human health activities","Construction of buildings","Government administrative functions, Education, Health","Construction (including development of real estate)",10
"2130","8520","4110",-0.180564362817787,"Primary","Building projects development","Education","Construction of buildings","Government administrative functions, Education, Health","Construction (including development of real estate)",10
"2131","4120","4110",0.905007267853051,"Residential, non-residential buildings","Building projects development","Construction of buildings","Construction of buildings","Construction (including development of real estate)","Construction (including development of real estate)",28
"2132","6820","4110",0.842641858654211,"Renting, operating own or leased ","Building projects development","Real estate activities","Construction of buildings","Business services ","Construction (including development of real estate)",10
"2133","6831","4110",0.911877436935482,"Agencies fee/contract basis","Building projects development","Real estate activities","Construction of buildings","Business services ","Construction (including development of real estate)",10
"2134","4299","4110",0.970761896546392,"Other civil engineering nec","Building projects development","Civil engineering","Construction of buildings","Construction (including development of real estate)","Construction (including development of real estate)",10
"2135","6832","4110",0.932173860817098,"Managament of fee/contract basis","Building projects development","Real estate activities","Construction of buildings","Business services ","Construction (including development of real estate)",11
"2136","4110","4110",1,"Building projects development","Building projects development","Construction of buildings","Construction of buildings","Construction (including development of real estate)","Construction (including development of real estate)",68
"2137","7112","3312",0.941272299479836,"Engineering/tech consultancy","Machinery","Architectural, eng/tech testing","Repair/installation excl. household","Business services","Machinery repair excluding motor vehicles",10
"2138","3312","3312",1,"Machinery","Machinery","Repair/installation excl. household","Repair/installation excl. household","Machinery repair excluding motor vehicles","Machinery repair excluding motor vehicles",67
"2139","6419","6511",0.783278159940418,"Other monetary intermediation","Life insurance","Financial, insurance, pension","Financial, insurance, pension","Business services","Business services",13
"2140","6622","6511",0.949030583132953,"Insurance agents/brokers activities","Life insurance","Auxiliary financial services","Financial, insurance, pension","Business services","Business services",22
"2141","6512","6511",0.968688721709013,"Non-life insurance","Life insurance","Financial, insurance, pension","Financial, insurance, pension","Business services","Business services",23
"2142","6511","6511",1,"Life insurance","Life insurance","Financial, insurance, pension","Financial, insurance, pension","Business services","Business services",66
"2143","6630","6511",0.989220738466814,"Fund management activities","Life insurance","Auxiliary financial services","Financial, insurance, pension","Business services ","Business services",20
"2144","8520","8129",-0.0895975094914069,"Primary","Other cleaning activities","Education","Buildings, landscape activities","Government administrative functions, Education, Health","Business services",17
"2145","4711","8129",0.0366122062664884,"Food, beverages, tobacco mainly","Other cleaning activities","Non specialised retail stores","Buildings, landscape activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",10
"2146","5610","8129",0.236690046604631,"Restaurants, mobile food service","Other cleaning activities","Food, beverage service","Buildings, landscape activities","Other Service activities","Business services",10
"2147","8121","8129",0.905294505415719,"General cleaning of buildings","Other cleaning activities","Buildings, landscape activities","Buildings, landscape activities","Business services","Business services",101
"2148","8110","8129",0.761347103591191,"Combined facilities support","Other cleaning activities","Buildings, landscape activities","Buildings, landscape activities","Business services","Business services",16
"2149","5223","8129",0.981335840459242,"Incidental air service","Other cleaning activities","Warehousing, transport support","Buildings, landscape activities","Transportation and Storage","Business services",10
"2150","8129","8129",1,"Other cleaning activities","Other cleaning activities","Buildings, landscape activities","Buildings, landscape activities","Business services","Business services",56
"2151","4120","4332",0.938498526949683,"Residential, non-residential buildings","Joinery installation","Construction of buildings","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",10
"2152","4332","4332",1,"Joinery installation","Joinery installation","Specialised activities","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",64
"2153","6202","3011",0.920443970858385,"Consultancy activities","Ships and floating structures","Computer programming, consultancy","Other transport equipment","Information and Communication","Manufacture machinery, vehicle, transport",12
"2154","3011","3011",1,"Ships and floating structures","Ships and floating structures","Other transport equipment","Other transport equipment","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",63
"2155","3315","3011",0.998083908621483,"Ships and boats","Ships and floating structures","Repair/installation excl. household","Other transport equipment","Machinery repair excluding motor vehicles","Manufacture machinery, vehicle, transport",26
"2156","8520","8510",0.545812253743346,"Primary","Pre-primary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",46
"2157","4711","8510",0.21482409012384,"Food, beverages, tobacco mainly","Pre-primary","Non specialised retail stores","Education","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",12
"2158","8891","8510",0.943322089910519,"Child day-care","Pre-primary","Non residential social work","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",44
"2159","8510","8510",1,"Pre-primary","Pre-primary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",60
"2160","8610","9313",0.616952250823812,"Hospital activities","Fitness facilities","Human health activities","Sports activities and recreation","Government administrative functions, Education, Health","Other Service activities",73
"2161","8520","9313",-0.00448502972061184,"Primary","Fitness facilities","Education","Sports activities and recreation","Government administrative functions, Education, Health","Other Service activities",10
"2162","4711","9313",0.271269641863149,"Food, beverages, tobacco mainly","Fitness facilities","Non specialised retail stores","Sports activities and recreation","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",15
"2163","5610","9313",0.397004913201006,"Restaurants, mobile food service","Fitness facilities","Food, beverage service","Sports activities and recreation","Other Service activities","Other Service activities",11
"2164","8121","9313",0.534990418401294,"General cleaning of buildings","Fitness facilities","Buildings, landscape activities","Sports activities and recreation","Business services","Other Service activities",10
"2165","9311","9313",0.86627703441873,"Operation of sports facilities","Fitness facilities","Sports activities and recreation","Sports activities and recreation","Other Service activities","Other Service activities",11
"2166","9313","9313",1,"Fitness facilities","Fitness facilities","Sports activities and recreation","Sports activities and recreation","Other Service activities","Other Service activities",59
"2167","8520","8541",0.167737008389841,"Primary","Post-secondary non-tertiary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",29
"2168","7820","8541",0.165606807734998,"Temporary employment agencies","Post-secondary non-tertiary","Employment activities","Education","Business services","Government administrative functions, Education, Health",10
"2169","8411","8541",0.370463780781948,"General public administration","Post-secondary non-tertiary","Central/Local Gov. administration","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",10
"2170","8542","8541",0.780607960583107,"Tertiary","Post-secondary non-tertiary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",20
"2171","8531","8541",0.719887015198911,"General secondary","Post-secondary non-tertiary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",12
"2172","8532","8541",0.933454854168378,"Technical, vocational secondary","Post-secondary non-tertiary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",22
"2173","8559","8541",0.875128949776526,"Other education nec","Post-secondary non-tertiary","Other education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",12
"2174","8541","8541",1,"Post-secondary non-tertiary","Post-secondary non-tertiary","Education","Education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",56
"2175","4511","4532",0.925250576170516,"Sale of cars, light motor vehicles","Retail trade parts, accessories","Motor vehicle/cycle trade, repair","Motor vehicle/cycle trade, repair","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"2176","4520","4532",0.976051988658488,"Maintenance/repair of vehicles","Retail trade parts, accessories","Motor vehicle/cycle trade, repair","Motor vehicle/cycle trade, repair","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",21
"2177","4531","4532",0.987217609962481,"Wholesale trade parts, accessories","Retail trade parts, accessories","Motor vehicle/cycle trade, repair","Motor vehicle/cycle trade, repair","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",16
"2178","4532","4532",1,"Retail trade parts, accessories","Retail trade parts, accessories","Motor vehicle/cycle trade, repair","Motor vehicle/cycle trade, repair","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",56
