"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"179","9311","8610",-0.485441245654156,"Operation of sports facilities","Hospital activities","Sports activities and recreation","Human health activities","Other Service activities","Government administrative functions, Education, Health",35
"180","7911","8610",-0.62426756345522,"Travel agency activities","Hospital activities","Travel agency, tour operators","Human health activities","Business services","Government administrative functions, Education, Health",11
"181","4778","8610",-0.44853428568795,"Other new goods","Hospital activities","Specialised retail - other","Human health activities","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",25
"182","4773","8610",-0.0483431159771712,"Dispensing chemist","Hospital activities","Specialised retail - other","Human health activities","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",37
"183","8220","8610",-0.478293966306938,"Activities of call centres","Hospital activities","Office admin, business support","Human health activities","Business services","Government administrative functions, Education, Health",38
"184","7810","8610",-0.416442340285882,"Employment placement agencies","Hospital activities","Employment activities","Human health activities","Business services","Government administrative functions, Education, Health",35
"185","6832","8610",-0.690305342706536,"Managament of fee/contract basis","Hospital activities","Real estate activities","Human health activities","Business services ","Government administrative functions, Education, Health",10
"186","9499","8610",-0.538130018189261,"Other nec","Hospital activities","Membership organisations activities","Human health activities","Other Service activities","Government administrative functions, Education, Health",20
"187","8623","8610",0.18544728702176,"Dental practices","Hospital activities","Human health activities","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",55
"188","4724","8610",-0.602928048709044,"Bread, cakes, confectionery","Hospital activities","Specialised retail - food etc","Human health activities","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",10
"189","4646","8610",-0.490847676657307,"Pharmaceutical goods","Hospital activities","Household goods wholesale","Human health activities","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",12
"190","4764","8610",-0.502924278190358,"Sporting equipment","Hospital activities","Specialised retail - other","Human health activities","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",18
"191","4772","8610",-0.593797345012206,"Footwear, leather goods","Hospital activities","Specialised retail - other","Human health activities","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",12
"192","9700","8610",-0.171058914719597,"Households as employers","Hospital activities","Domestic personnel employment","Human health activities","Other Service activities","Government administrative functions, Education, Health",54
"193","9312","8610",-0.371187724415851,"Activities of sport clubs","Hospital activities","Sports activities and recreation","Human health activities","Other Service activities","Government administrative functions, Education, Health",41
"194","9491","8610",-0.37817608537353,"Religious organisations","Hospital activities","Membership organisations activities","Human health activities","Other Service activities","Government administrative functions, Education, Health",13
"195","4762","8610",-0.448850717963639,"Newspapers, stationery","Hospital activities","Specialised retail - other","Human health activities","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",15
"196","9609","8610",-0.593474997514872,"Other","Hospital activities","Other personal service activities","Human health activities","Other Service activities","Government administrative functions, Education, Health",10
"197","4775","8610",-0.443040084127536,"Cosmetic, toilet articles","Hospital activities","Specialised retail - other","Human health activities","Wholesale and retail,motor vehicle repair,sale of fuel","Government administrative functions, Education, Health",11
"198","2120","8610",-0.625017651712845,"Pharmaceutical preparations","Hospital activities","Basic pharmaceutical products","Human health activities","Manufacture coke, petroleum, chemicals, pharmaceuticals","Government administrative functions, Education, Health",10
"199","7490","8610",-0.539257547425755,"Other","Hospital activities","Other professional, scientific/tech","Human health activities","Business services","Government administrative functions, Education, Health",14
"200","7739","8610",-0.228658446811948,"Other machinery, equipment nec","Hospital activities","Rental, leasing activities","Human health activities","Business services","Government administrative functions, Education, Health",10
"201","8720","8610",0.540859367876689,"Learning, mental, substance abuse","Hospital activities","Residential care activities","Human health activities","Government administrative functions, Education, Health","Government administrative functions, Education, Health",136
