"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"4871","1392","1392",1,"Made-up textile exc apparel","Made-up textile exc apparel","Textiles ","Textiles ","Manufacture textiles, leather","Manufacture textiles, leather",1
"4872","3109","3103",0.998642543208106,"Other","Mattresses","Furniture","Furniture","All other Manufacturing","All other Manufacturing",42
"4873","3103","3103",1,"Mattresses","Mattresses","Furniture","Furniture","All other Manufacturing","All other Manufacturing",1
"4874","8520","9321",0.483340547192611,"Primary","Amusement parks, theme parks","Education","Sports activities and recreation","Government administrative functions, Education, Health","Other Service activities",20
"4875","5610","9321",0.835872255294611,"Restaurants, mobile food service","Amusement parks, theme parks","Food, beverage service","Sports activities and recreation","Other Service activities","Other Service activities",20
"4876","9321","9321",1,"Amusement parks, theme parks","Amusement parks, theme parks","Sports activities and recreation","Sports activities and recreation","Other Service activities","Other Service activities",1
"4877","4669","2931",0.987916571343317,"Other","Motor vehicle electrical/electronic","Other m/c, equipment wholesale","Motor vehicles,trailers/semitrailer","Wholesale and retail,motor vehicle repair,sale of fuel","Manufacture machinery, vehicle, transport",23
"4878","2932","2931",0.99721094066629,"Motor vehicle other parts","Motor vehicle electrical/electronic","Motor vehicles,trailers/semitrailer","Motor vehicles,trailers/semitrailer","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",37
"4879","2931","2931",1,"Motor vehicle electrical/electronic","Motor vehicle electrical/electronic","Motor vehicles,trailers/semitrailer","Motor vehicles,trailers/semitrailer","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",1
"4880","2651","2611",0.993337116085718,"Measuring, testing appliances","Electronic components","Computer, electronic, optical","Computer, electronic, optical","Manufacture computer, electronic, light electrical","Manufacture computer, electronic, light electrical",41
"4881","2611","2611",1,"Electronic components","Electronic components","Computer, electronic, optical","Computer, electronic, optical","Manufacture computer, electronic, light electrical","Manufacture computer, electronic, light electrical",1
"4882","2612","2611",0.99928311587109,"Loaded electronic boards","Electronic components","Computer, electronic, optical","Computer, electronic, optical","Manufacture computer, electronic, light electrical","Manufacture computer, electronic, light electrical",39
"4883","1920","2014",0.99578383624865,"Refined petroleum products","Other organic basic chemicals","Coke, refined petroleum","Chemicals, chemical products","Manufacture coke, petroleum, chemicals, pharmaceuticals","Manufacture coke, petroleum, chemicals, pharmaceuticals",26
"4884","4675","2014",0.997011713306497,"Chemical products","Other organic basic chemicals","Other wholesale","Chemicals, chemical products","Wholesale and retail,motor vehicle repair,sale of fuel","Manufacture coke, petroleum, chemicals, pharmaceuticals",24
"4885","2059","2014",0.997471511576284,"Other chemical products nec","Other organic basic chemicals","Chemicals, chemical products","Chemicals, chemical products","Manufacture coke, petroleum, chemicals, pharmaceuticals","Manufacture coke, petroleum, chemicals, pharmaceuticals",36
"4886","2014","2014",1,"Other organic basic chemicals","Other organic basic chemicals","Chemicals, chemical products","Chemicals, chemical products","Manufacture coke, petroleum, chemicals, pharmaceuticals","Manufacture coke, petroleum, chemicals, pharmaceuticals",1
"4887","2016","2014",0.996986639488842,"Plastics in primary forms","Other organic basic chemicals","Chemicals, chemical products","Chemicals, chemical products","Manufacture coke, petroleum, chemicals, pharmaceuticals","Manufacture coke, petroleum, chemicals, pharmaceuticals",24
"4888","2012","2014",0.998693094628337,"Dyes and pigments","Other organic basic chemicals","Chemicals, chemical products","Chemicals, chemical products","Manufacture coke, petroleum, chemicals, pharmaceuticals","Manufacture coke, petroleum, chemicals, pharmaceuticals",30
"4889","6419","6430",0.724056451359005,"Other monetary intermediation","Trusts, funds, similar financial","Financial, insurance, pension","Financial, insurance, pension","Business services","Business services",20
"4890","6619","6430",0.941554951780969,"Other financial services","Trusts, funds, similar financial","Auxiliary financial services","Financial, insurance, pension","Business services","Business services",20
"4891","4110","6430",0.979283699181811,"Building projects development","Trusts, funds, similar financial","Construction of buildings","Financial, insurance, pension","Construction (including development of real estate)","Business services",20
"4892","6630","6430",0.993103818185998,"Fund management activities","Trusts, funds, similar financial","Auxiliary financial services","Financial, insurance, pension","Business services ","Business services",39
"4893","6499","6430",0.990472874475338,"Other financial services nec","Trusts, funds, similar financial","Financial, insurance, pension","Financial, insurance, pension","Business services","Business services",25
"4894","6430","6430",1,"Trusts, funds, similar financial","Trusts, funds, similar financial","Financial, insurance, pension","Financial, insurance, pension","Business services","Business services",1
"4895","4511","4540",0.979791684759233,"Sale of cars, light motor vehicles","Motorcycle sale, repair","Motor vehicle/cycle trade, repair","Motor vehicle/cycle trade, repair","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",25
"4896","4540","4540",1,"Motorcycle sale, repair","Motorcycle sale, repair","Motor vehicle/cycle trade, repair","Motor vehicle/cycle trade, repair","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",1
"4897","1413","1413",1,"Other outerwear","Other outerwear","Wearing apparel","Wearing apparel","Manufacture textiles, leather","Manufacture textiles, leather",1
"4898","811","2351",0.997557794216763,"Ornamental, building stone etc","Cement","Mining, Quarrying and other","Other non-metallic mineral products","Mining, Quarrying (inc extraction of petroleum and gas)","All other Manufacturing",35
"4899","2361","2351",0.996410381431884,"Concrete products for construction","Cement","Concrete, cement and plaster","Other non-metallic mineral products","All other Manufacturing","All other Manufacturing",36
"4900","2332","2351",0.998222507720056,"Bricks, tiles etc in baked clay","Cement","Other non-metallic mineral products","Other non-metallic mineral products","All other Manufacturing","All other Manufacturing",42
"4901","2351","2351",1,"Cement","Cement","Other non-metallic mineral products","Other non-metallic mineral products","All other Manufacturing","All other Manufacturing",10
"4902","4646","4618",0.993842701796808,"Pharmaceutical goods","Other particular products","Household goods wholesale","Fee/contract - wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",22
"4903","4618","4618",1,"Other particular products","Other particular products","Fee/contract - wholesale","Fee/contract - wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",1
"4904","2811","2813",0.995206135274833,"Engines, turbines","Other pumps, compressors","General machinery","General machinery","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",38
"4905","3312","2813",0.990185798060955,"Machinery","Other pumps, compressors","Repair/installation excl. household","General machinery","Machinery repair excluding motor vehicles","Manufacture machinery, vehicle, transport",20
"4906","2829","2813",0.995488603307374,"Other","Other pumps, compressors","General machinery","General machinery","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",23
"4907","2813","2813",1,"Other pumps, compressors","Other pumps, compressors","General machinery","General machinery","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",1
"4908","2814","2813",0.998373831751767,"Other taps, valves","Other pumps, compressors","General machinery","General machinery","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",21
"4909","4711","4721",0.82973363763748,"Food, beverages, tobacco mainly","Fruit, vegetables","Non specialised retail stores","Specialised retail - food etc","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",24
"4910","4721","4721",1,"Fruit, vegetables","Fruit, vegetables","Specialised retail - food etc","Specialised retail - food etc","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",1
"4911","1812","1813",0.992033692569125,"Other","Pre-press, pre-media services","Printing","Printing","All other Manufacturing","All other Manufacturing",23
"4912","1813","1813",1,"Pre-press, pre-media services","Pre-press, pre-media services","Printing","Printing","All other Manufacturing","All other Manufacturing",1
"4913","1712","1813",0.999711706447974,"Paper, paperboard","Pre-press, pre-media services","Paper and paper products","Printing","All other Manufacturing","All other Manufacturing",28
"4914","812","812",1,"Gravel, sand pits; clays, kaolin","Gravel, sand pits; clays, kaolin","Mining, Quarrying and other","Mining, Quarrying and other","Mining, Quarrying (inc extraction of petroleum and gas)","Mining, Quarrying (inc extraction of petroleum and gas)",1
"4915","2362","812",0.999663061675528,"Plaster products for construction","Gravel, sand pits; clays, kaolin","Concrete, cement and plaster","Mining, Quarrying and other","All other Manufacturing","Mining, Quarrying (inc extraction of petroleum and gas)",35
"4916","4662","4662",1,"Machine tools","Machine tools","Other m/c, equipment wholesale","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",1
"4917","8299","1200",0.974443769461197,"Other","Tobacco products","Office admin, business support","Tobacco","Business services","Manufacture food, drink, tobacco",33
"4918","1200","1200",1,"Tobacco products","Tobacco products","Tobacco","Tobacco","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",10
"4919","4635","1200",0.999597581881559,"Tobacco products","Tobacco products","Food, beverages, tobacco wholesale","Tobacco","Wholesale and retail,motor vehicle repair,sale of fuel","Manufacture food, drink, tobacco",23
"4920","7820","2550",0.751569127758564,"Temporary employment agencies","Forging, pressing, roll-forming etc","Employment activities","Other fabricated metal products","Business services","All other Manufacturing",27
"4921","2562","2550",0.992371633765453,"Machining","Forging, pressing, roll-forming etc","Other fabricated metal products","Other fabricated metal products","All other Manufacturing","All other Manufacturing",38
"4922","2550","2550",1,"Forging, pressing, roll-forming etc","Forging, pressing, roll-forming etc","Other fabricated metal products","Other fabricated metal products","All other Manufacturing","All other Manufacturing",1
"4923","7820","2016",0.598047725579236,"Temporary employment agencies","Plastics in primary forms","Employment activities","Chemicals, chemical products","Business services","Manufacture coke, petroleum, chemicals, pharmaceuticals",21
"4924","2221","2016",0.995807353080609,"Plastic plates, sheets, tubes etc","Plastics in primary forms","Rubber and plastic products","Chemicals, chemical products","All other Manufacturing","Manufacture coke, petroleum, chemicals, pharmaceuticals",28
"4925","2014","2016",0.996986639488842,"Other organic basic chemicals","Plastics in primary forms","Chemicals, chemical products","Chemicals, chemical products","Manufacture coke, petroleum, chemicals, pharmaceuticals","Manufacture coke, petroleum, chemicals, pharmaceuticals",24
"4926","2016","2016",1,"Plastics in primary forms","Plastics in primary forms","Chemicals, chemical products","Chemicals, chemical products","Manufacture coke, petroleum, chemicals, pharmaceuticals","Manufacture coke, petroleum, chemicals, pharmaceuticals",1
"4927","2012","2016",0.998751327914737,"Dyes and pigments","Plastics in primary forms","Chemicals, chemical products","Chemicals, chemical products","Manufacture coke, petroleum, chemicals, pharmaceuticals","Manufacture coke, petroleum, chemicals, pharmaceuticals",24
"4928","4643","2751",0.998807295569483,"Electrical appliances","Electric domestic appliances","Household goods wholesale","Electrical equipment","Wholesale and retail,motor vehicle repair,sale of fuel","Manufacture computer, electronic, light electrical",33
"4929","2751","2751",1,"Electric domestic appliances","Electric domestic appliances","Electrical equipment","Electrical equipment","Manufacture computer, electronic, light electrical","Manufacture computer, electronic, light electrical",1
"4930","2752","2752",1,"Non-electric domestic appliances","Non-electric domestic appliances","Electrical equipment","Electrical equipment","Manufacture computer, electronic, light electrical","Manufacture computer, electronic, light electrical",1
"4931","4648","4648",1,"Watches, jewellery","Watches, jewellery","Household goods wholesale","Household goods wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",1
"4932","2593","2593",1,"Wire products, chain,springs","Wire products, chain,springs","Other fabricated metal products","Other fabricated metal products","All other Manufacturing","All other Manufacturing",1
"4933","7219","7220",0.978935331221053,"Other natural sciences, engineering","Social sciences, humanities","Scientific research, development","Scientific research, development","Business services","Business services",26
"4934","7320","7220",0.994130625775262,"Market research, public polling","Social sciences, humanities","Advertising,market research","Scientific research, development","Business services","Business services",35
"4935","7220","7220",1,"Social sciences, humanities","Social sciences, humanities","Scientific research, development","Scientific research, development","Business services","Business services",1
"4936","8411","7430",0.930558197055148,"General public administration","Translation, interpretation","Central/Local Gov. administration","Other professional, scientific/tech","Government administrative functions, Education, Health","Business services",32
"4937","7430","7430",1,"Translation, interpretation","Translation, interpretation","Other professional, scientific/tech","Other professional, scientific/tech","Business services","Business services",1
"4938","8520","9103",0.43430080014072,"Primary","Operating historical sites/buildings","Education","Libraries, archives, museums","Government administrative functions, Education, Health","Other Service activities",20
"4939","9499","9103",0.986198354348069,"Other nec","Operating historical sites/buildings","Membership organisations activities","Libraries, archives, museums","Other Service activities","Other Service activities",38
"4940","9103","9103",1,"Operating historical sites/buildings","Operating historical sites/buildings","Libraries, archives, museums","Libraries, archives, museums","Other Service activities","Other Service activities",1
"4941","7010","1722",0.972437784065327,"Head office activities","Household, sanitary, toilet goods","Head offices; mgment consultancy","Paper and paper products","Business services","All other Manufacturing",24
"4942","1722","1722",1,"Household, sanitary, toilet goods","Household, sanitary, toilet goods","Paper and paper products","Paper and paper products","All other Manufacturing","All other Manufacturing",1
"4943","1729","1722",0.998896697392638,"Other","Household, sanitary, toilet goods","Paper and paper products","Paper and paper products","All other Manufacturing","All other Manufacturing",21
"4944","4311","4311",1,"Demolition","Demolition","Specialised activities","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",1
"4945","2013","2013",1,"Other inorganic basic chemicals","Other inorganic basic chemicals","Chemicals, chemical products","Chemicals, chemical products","Manufacture coke, petroleum, chemicals, pharmaceuticals","Manufacture coke, petroleum, chemicals, pharmaceuticals",1
"4946","8121","8211",0.879251336612834,"General cleaning of buildings","Combined office admin service","Buildings, landscape activities","Office admin, business support","Business services","Business services",23
"4947","6910","8211",0.961249130077126,"Legal activities","Combined office admin service","Legal and accounting activities","Office admin, business support","Business services ","Business services",25
"4948","8211","8211",1,"Combined office admin service","Combined office admin service","Office admin, business support","Office admin, business support","Business services","Business services",1
"4949","7820","1011",0.696527580342019,"Temporary employment agencies","Meat processing, preserving","Employment activities","Food products - meat, fish","Business services","Manufacture food, drink, tobacco",47
"4950","1012","1011",0.989842800367121,"Poultry meat processing, preserving","Meat processing, preserving","Food products - meat, fish","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",31
"4951","1013","1011",0.992427483718352,"Meat, poultry meat production","Meat processing, preserving","Food products - meat, fish","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",54
"4952","8292","1011",0.99466442018362,"Packaging activities","Meat processing, preserving","Office admin, business support","Food products - meat, fish","Business services","Manufacture food, drink, tobacco",21
"4953","4632","1011",0.996591354921547,"Meat, meat products","Meat processing, preserving","Food, beverages, tobacco wholesale","Food products - meat, fish","Wholesale and retail,motor vehicle repair,sale of fuel","Manufacture food, drink, tobacco",20
"4954","1011","1011",1,"Meat processing, preserving","Meat processing, preserving","Food products - meat, fish","Food products - meat, fish","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",1
"4955","2812","2812",1,"Fluid power equipment","Fluid power equipment","General machinery","General machinery","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",1
"4956","2814","2812",0.999529163515746,"Other taps, valves","Fluid power equipment","General machinery","General machinery","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",28
"4957","3020","3020",1,"Railway locomotives, rolling stock","Railway locomotives, rolling stock","Other transport equipment","Other transport equipment","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",1
"4958","2620","2620",1,"Computers, peripheral equipment","Computers, peripheral equipment","Computer, electronic, optical","Computer, electronic, optical","Manufacture computer, electronic, light electrical","Manufacture computer, electronic, light electrical",1
"4959","2899","2620",0.99960367116665,"Other","Computers, peripheral equipment","Special purpose machinery","Computer, electronic, optical","Manufacture machinery, vehicle, transport","Manufacture computer, electronic, light electrical",27
"4960","5010","5010",1,"Sea, coastal passenger transport","Sea, coastal passenger transport","Water transport","Water transport","Transportation and Storage","Transportation and Storage",1
"4961","2813","2814",0.998373831751767,"Other pumps, compressors","Other taps, valves","General machinery","General machinery","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",21
"4962","2812","2814",0.999529163515746,"Fluid power equipment","Other taps, valves","General machinery","General machinery","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",28
"4963","2814","2814",1,"Other taps, valves","Other taps, valves","General machinery","General machinery","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",1
"4964","1393","1393",1,"Carpets and rugs","Carpets and rugs","Textiles ","Textiles ","Manufacture textiles, leather","Manufacture textiles, leather",1
"4965","3832","4677",0.998904158434407,"Recovery of sorted materials","Waste, scrap","Materials recovery/recycling","Other wholesale","Utilities, sewerage, waste and recycling","Wholesale and retail,motor vehicle repair,sale of fuel",25
"4966","4677","4677",1,"Waste, scrap","Waste, scrap","Other wholesale","Other wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",1
"4967","8020","8020",1,"Security systems services","Security systems services","Security, investigation activities","Security, investigation activities","Business services","Business services",1
"4968","4331","4331",1,"Plastering","Plastering","Specialised activities","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",1
"4969","2014","2012",0.998693094628337,"Other organic basic chemicals","Dyes and pigments","Chemicals, chemical products","Chemicals, chemical products","Manufacture coke, petroleum, chemicals, pharmaceuticals","Manufacture coke, petroleum, chemicals, pharmaceuticals",30
"4970","2016","2012",0.998751327914737,"Plastics in primary forms","Dyes and pigments","Chemicals, chemical products","Chemicals, chemical products","Manufacture coke, petroleum, chemicals, pharmaceuticals","Manufacture coke, petroleum, chemicals, pharmaceuticals",24
"4971","2012","2012",1,"Dyes and pigments","Dyes and pigments","Chemicals, chemical products","Chemicals, chemical products","Manufacture coke, petroleum, chemicals, pharmaceuticals","Manufacture coke, petroleum, chemicals, pharmaceuticals",1
"4972","4771","4751",0.929089662259769,"Clothing","Textiles","Specialised retail - other","Specialised retail - household","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",22
"4973","4751","4751",1,"Textiles","Textiles","Specialised retail - household","Specialised retail - household","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",1
"4974","162","162",1,"Animal production support activities","Animal production support activities","Animal production, hunting","Animal production, hunting","Agriculture, Forestry, Fishing, Veterinary","Agriculture, Forestry, Fishing, Veterinary",1
"4975","8520","6399",0.67345733343913,"Primary","Other","Education","Information service activities","Government administrative functions, Education, Health","Information and Communication",21
"4976","6399","6399",1,"Other","Other","Information service activities","Information service activities","Information and Communication","Information and Communication",1
"4977","4651","4614",0.996275617464142,"Computers, peripherals, software","Machinery, industrial equipment","Information/comms equip wholesale","Fee/contract - wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",28
"4978","4614","4614",1,"Machinery, industrial equipment","Machinery, industrial equipment","Fee/contract - wholesale","Fee/contract - wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",1
"4979","1813","1712",0.999711706447974,"Pre-press, pre-media services","Paper, paperboard","Printing","Paper and paper products","All other Manufacturing","All other Manufacturing",28
"4980","1712","1712",1,"Paper, paperboard","Paper, paperboard","Paper and paper products","Paper and paper products","All other Manufacturing","All other Manufacturing",10
"4981","2830","2830",1,"Agricultural, forestry machinery","Agricultural, forestry machinery","Special purpose machinery","Special purpose machinery","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",1
"4982","5229","5020",0.995952841616013,"Other support activities","Sea, coastal freight transport","Warehousing, transport support","Water transport","Transportation and Storage","Transportation and Storage",21
"4983","5020","5020",1,"Sea, coastal freight transport","Sea, coastal freight transport","Water transport","Water transport","Transportation and Storage","Transportation and Storage",1
"4984","2573","2573",1,"Tools","Tools","Cutlery, tools, general hardware","Cutlery, tools, general hardware","All other Manufacturing","All other Manufacturing",1
"4985","1092","1092",1,"Prepared pet foods","Prepared pet foods","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",1
"4986","7721","7721",1,"Recreational, sports goods","Recreational, sports goods","Rental, leasing activities","Rental, leasing activities","Business services","Business services",1
"4987","1812","1723",0.997550233649345,"Other","Paper stationery","Printing","Paper and paper products","All other Manufacturing","All other Manufacturing",28
"4988","1723","1723",1,"Paper stationery","Paper stationery","Paper and paper products","Paper and paper products","All other Manufacturing","All other Manufacturing",10
"4989","5814","6010",0.996689130348272,"Journals, periodicals","Radio broadcasting","Publishing activities","Motion picture, video, radio, TV","Information and Communication","Information and Communication",38
"4990","6010","6010",1,"Radio broadcasting","Radio broadcasting","Motion picture, video, radio, TV","Motion picture, video, radio, TV","Information and Communication","Information and Communication",1
"4991","4665","4665",1,"Office furniture","Office furniture","Other m/c, equipment wholesale","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",1
"4992","5920","5920",1,"Sound recording, music publishing","Sound recording, music publishing","Motion picture, video, radio, TV","Motion picture, video, radio, TV","Information and Communication","Information and Communication",1
"4993","812","2362",0.999663061675528,"Gravel, sand pits; clays, kaolin","Plaster products for construction","Mining, Quarrying and other","Concrete, cement and plaster","Mining, Quarrying (inc extraction of petroleum and gas)","All other Manufacturing",35
"4994","2362","2362",1,"Plaster products for construction","Plaster products for construction","Concrete, cement and plaster","Concrete, cement and plaster","All other Manufacturing","All other Manufacturing",1
"4995","4531","2211",0.993834597032277,"Wholesale trade parts, accessories","Rubber tyres, tubes, retreading","Motor vehicle/cycle trade, repair","Rubber and plastic products","Wholesale and retail,motor vehicle repair,sale of fuel","All other Manufacturing",21
"4996","2211","2211",1,"Rubber tyres, tubes, retreading","Rubber tyres, tubes, retreading","Rubber and plastic products","Rubber and plastic products","All other Manufacturing","All other Manufacturing",1
"4997","146","146",1,"Raising of swine, pigs","Raising of swine, pigs","Animal production, hunting","Animal production, hunting","Agriculture, Forestry, Fishing, Veterinary","Agriculture, Forestry, Fishing, Veterinary",1
"4998","2815","2815",1,"Bearings, gears, driving elements","Bearings, gears, driving elements","General machinery","General machinery","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",1
"4999","1082","4636",0.99848514630247,"Cocoa, choc, sugar confectionery","Sugar, chocolate","Food products - other","Food, beverages, tobacco wholesale","Manufacture food, drink, tobacco","Wholesale and retail,motor vehicle repair,sale of fuel",36
"5000","4636","4636",1,"Sugar, chocolate","Sugar, chocolate","Food, beverages, tobacco wholesale","Food, beverages, tobacco wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",1
"5001","1039","1032",0.99718803405426,"Other fruit, vegetable","Fruit, vegetable juice","Food products - fruit, vegetables","Food products - fruit, vegetables","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",26
"5002","1107","1032",0.999195676405208,"Soft drinks; waters","Fruit, vegetable juice","Beverages","Food products - fruit, vegetables","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",20
"5003","1032","1032",1,"Fruit, vegetable juice","Fruit, vegetable juice","Food products - fruit, vegetables","Food products - fruit, vegetables","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",10
"5004","4622","4622",1,"Flowers, plants","Flowers, plants","Agricultural wholesale","Agricultural wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",1
"5005","1812","2612",0.990844216788281,"Other","Loaded electronic boards","Printing","Computer, electronic, optical","All other Manufacturing","Manufacture computer, electronic, light electrical",20
"5006","2611","2612",0.99928311587109,"Electronic components","Loaded electronic boards","Computer, electronic, optical","Computer, electronic, optical","Manufacture computer, electronic, light electrical","Manufacture computer, electronic, light electrical",39
"5007","2612","2612",1,"Loaded electronic boards","Loaded electronic boards","Computer, electronic, optical","Computer, electronic, optical","Manufacture computer, electronic, light electrical","Manufacture computer, electronic, light electrical",1
"5008","1812","1330",0.995594737314539,"Other","Finishing of textiles","Printing","Textiles ","All other Manufacturing","Manufacture textiles, leather",20
"5009","1330","1330",1,"Finishing of textiles","Finishing of textiles","Textiles ","Textiles ","Manufacture textiles, leather","Manufacture textiles, leather",1
"5010","6209","7729",0.978235479076534,"Other","Other personal, household goods","Computer programming, consultancy","Rental, leasing activities","Information and Communication","Business services",24
"5011","9601","7729",0.997063133614402,"Washing and (dry-)cleaning","Other personal, household goods","Other personal service activities","Rental, leasing activities","Other Service activities","Business services",23
"5012","8122","7729",0.995225064384925,"Other industrial cleaning","Other personal, household goods","Buildings, landscape activities","Rental, leasing activities","Business services","Business services",20
"5013","7729","7729",1,"Other personal, household goods","Other personal, household goods","Rental, leasing activities","Rental, leasing activities","Business services","Business services",1
"5014","7820","1084",0.759860923667519,"Temporary employment agencies","Condiments and seasonings","Employment activities","Food products - other","Business services","Manufacture food, drink, tobacco",20
"5015","1089","1084",0.993694314889819,"Other food products nec","Condiments and seasonings","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",26
"5016","1084","1084",1,"Condiments and seasonings","Condiments and seasonings","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",1
"5017","8520","8551",0.357034952138203,"Primary","Sports, recreation education","Education","Sports, recreation education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",24
"5018","9311","8551",0.948651197286569,"Operation of sports facilities","Sports, recreation education","Sports activities and recreation","Sports, recreation education","Other Service activities","Government administrative functions, Education, Health",22
"5019","9312","8551",0.960797058083256,"Activities of sport clubs","Sports, recreation education","Sports activities and recreation","Sports, recreation education","Other Service activities","Government administrative functions, Education, Health",27
"5020","9319","8551",0.993966365519221,"Other sports activities","Sports, recreation education","Sports activities and recreation","Sports, recreation education","Other Service activities","Government administrative functions, Education, Health",22
"5021","8551","8551",1,"Sports, recreation education","Sports, recreation education","Sports, recreation education","Sports, recreation education","Government administrative functions, Education, Health","Government administrative functions, Education, Health",1
"5022","9002","9002",1,"Performing arts support activities","Performing arts support activities","Creative, arts and entertainment","Creative, arts and entertainment","Other Service activities","Other Service activities",1
"5023","2651","3313",0.992119260328632,"Measuring, testing appliances","Electronic, optical equipment","Computer, electronic, optical","Repair/installation excl. household","Manufacture computer, electronic, light electrical","Machinery repair excluding motor vehicles",20
"5024","3313","3313",1,"Electronic, optical equipment","Electronic, optical equipment","Repair/installation excl. household","Repair/installation excl. household","Machinery repair excluding motor vehicles","Machinery repair excluding motor vehicles",1
"5025","2660","3313",0.999477288974641,"Irradiation, electromedical equip","Electronic, optical equipment","Computer, electronic, optical","Repair/installation excl. household","Manufacture computer, electronic, light electrical","Machinery repair excluding motor vehicles",21
"5026","8424","9492",0.968491615038344,"Police, public order, safety activ.","Political organisations","Central/Local Gov. administration","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",23
"5027","9492","9492",1,"Political organisations","Political organisations","Membership organisations activities","Membership organisations activities","Other Service activities","Other Service activities",1
"5028","2620","2899",0.99960367116665,"Computers, peripheral equipment","Other","Computer, electronic, optical","Special purpose machinery","Manufacture computer, electronic, light electrical","Manufacture machinery, vehicle, transport",27
"5029","2899","2899",1,"Other","Other","Special purpose machinery","Special purpose machinery","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",1
"5030","2896","2899",0.999532914689211,"Plastics, rubber machinery","Other","Special purpose machinery","Special purpose machinery","Manufacture machinery, vehicle, transport","Manufacture machinery, vehicle, transport",21
"5031","2732","2732",1,"Other electronic, electric wires","Other electronic, electric wires","Electrical equipment","Electrical equipment","Manufacture computer, electronic, light electrical","Manufacture computer, electronic, light electrical",1
"5032","2731","2732",0.999857764792942,"Fibre optic cables","Other electronic, electric wires","Electrical equipment","Electrical equipment","Manufacture computer, electronic, light electrical","Manufacture computer, electronic, light electrical",22
"5033","2011","2011",1,"Industrial gases","Industrial gases","Chemicals, chemical products","Chemicals, chemical products","Manufacture coke, petroleum, chemicals, pharmaceuticals","Manufacture coke, petroleum, chemicals, pharmaceuticals",1
