"","StartIndst","FinalIndst","weight","SubActivity_StartIndst","SubActivity_FinalIndst","MainActivity_StartIndst","MainActivity_FinalIndst","MainIndustry_StartIndst","MainIndustry_FinalIndst","Counts"
"1597","4120","4399",0.729080994099768,"Residential, non-residential buildings","Other","Construction of buildings","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",10
"1598","4299","4399",0.8814078661522,"Other civil engineering nec","Other","Civil engineering","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",10
"1599","4399","4399",1,"Other","Other","Specialised activities","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",148
"1600","7732","4399",0.965192599155293,"Construction machinery, equipment","Other","Rental, leasing activities","Specialised activities","Business services","Construction (including development of real estate)",11
"1601","4711","4669",0.234708316930705,"Food, beverages, tobacco mainly","Other","Non specialised retail stores","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",16
"1602","7820","4669",0.271934144136033,"Temporary employment agencies","Other","Employment activities","Other m/c, equipment wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",14
"1603","4669","4669",1,"Other","Other","Other m/c, equipment wholesale","Other m/c, equipment wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",146
"1604","8520","4222",-0.283248846965671,"Primary","Utility - electricity, telecomms","Education","Civil engineering","Government administrative functions, Education, Health","Construction (including development of real estate)",10
"1605","4299","4222",0.898590973230536,"Other civil engineering nec","Utility - electricity, telecomms","Civil engineering","Civil engineering","Construction (including development of real estate)","Construction (including development of real estate)",10
"1606","4222","4222",1,"Utility - electricity, telecomms","Utility - electricity, telecomms","Civil engineering","Civil engineering","Construction (including development of real estate)","Construction (including development of real estate)",141
"1607","4711","3600",0.087211407526978,"Food, beverages, tobacco mainly","Water collection, treatment, supply","Non specialised retail stores","Water and sewerage","Wholesale and retail,motor vehicle repair,sale of fuel","Utilities, sewerage, waste and recycling",10
"1608","3600","3600",1,"Water collection, treatment, supply","Water collection, treatment, supply","Water and sewerage","Water and sewerage","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",139
"1609","8520","4724",-0.344735225167558,"Primary","Bread, cakes, confectionery","Education","Specialised retail - food etc","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",11
"1610","4711","4724",0.134712361056427,"Food, beverages, tobacco mainly","Bread, cakes, confectionery","Non specialised retail stores","Specialised retail - food etc","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",15
"1611","5610","4724",0.530842016534028,"Restaurants, mobile food service","Bread, cakes, confectionery","Food, beverage service","Specialised retail - food etc","Other Service activities","Wholesale and retail,motor vehicle repair,sale of fuel",25
"1612","4724","4724",1,"Bread, cakes, confectionery","Bread, cakes, confectionery","Specialised retail - food etc","Specialised retail - food etc","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",137
"1613","1071","4724",0.953748265938772,"Bread; pastry goods, cakes","Bread, cakes, confectionery","Food products - other","Specialised retail - food etc","Manufacture food, drink, tobacco","Wholesale and retail,motor vehicle repair,sale of fuel",15
"1614","8520","3811",-0.220393400739797,"Primary","Non-hazardous waste collection","Education","Waste","Government administrative functions, Education, Health","Utilities, sewerage, waste and recycling",13
"1615","8411","3811",0.391670054432097,"General public administration","Non-hazardous waste collection","Central/Local Gov. administration","Waste","Government administrative functions, Education, Health","Utilities, sewerage, waste and recycling",10
"1616","7820","3811",0.285763193728125,"Temporary employment agencies","Non-hazardous waste collection","Employment activities","Waste","Business services","Utilities, sewerage, waste and recycling",15
"1617","4941","3811",0.81795965363693,"Road freight transport","Non-hazardous waste collection","Land, pipeline transport","Waste","Transportation and Storage","Utilities, sewerage, waste and recycling",10
"1618","3811","3811",1,"Non-hazardous waste collection","Non-hazardous waste collection","Waste","Waste","Utilities, sewerage, waste and recycling","Utilities, sewerage, waste and recycling",135
"1619","6020","6020",1,"Television programming, broadcasting","Television programming, broadcasting","Motion picture, video, radio, TV","Motion picture, video, radio, TV","Information and Communication","Information and Communication",128
"1620","5911","6020",0.991474596253147,"Production activities","Television programming, broadcasting","Motion picture, video, radio, TV","Motion picture, video, radio, TV","Information and Communication","Information and Communication",10
"1621","4711","4791",-0.126768628563452,"Food, beverages, tobacco mainly","Via mail order houses, Internet","Non specialised retail stores","Other retail","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1622","5610","4791",0.236581261373989,"Restaurants, mobile food service","Via mail order houses, Internet","Food, beverage service","Other retail","Other Service activities","Wholesale and retail,motor vehicle repair,sale of fuel",14
"1623","7820","4791",0.427514897180476,"Temporary employment agencies","Via mail order houses, Internet","Employment activities","Other retail","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",26
"1624","4771","4791",0.580105432042173,"Clothing","Via mail order houses, Internet","Specialised retail - other","Other retail","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",18
"1625","5630","4791",0.408922483707107,"Beverage serving","Via mail order houses, Internet","Food, beverage service","Other retail","Other Service activities","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1626","5210","4791",0.842611683848797,"Warehousing and storage","Via mail order houses, Internet","Warehousing, transport support","Other retail","Transportation and Storage","Wholesale and retail,motor vehicle repair,sale of fuel",14
"1627","4752","4791",0.855381331713225,"Hardware, paints, glass","Via mail order houses, Internet","Specialised retail - household","Other retail","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1628","4791","4791",1,"Via mail order houses, Internet","Via mail order houses, Internet","Other retail","Other retail","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",127
"1629","4711","6629",0.163857913838169,"Food, beverages, tobacco mainly","Other insurance & pension services","Non specialised retail stores","Auxiliary financial services","Wholesale and retail,motor vehicle repair,sale of fuel","Business services ",12
"1630","6622","6629",0.890341339458059,"Insurance agents/brokers activities","Other insurance & pension services","Auxiliary financial services","Auxiliary financial services","Business services","Business services ",12
"1631","6512","6629",0.908655138981061,"Non-life insurance","Other insurance & pension services","Financial, insurance, pension","Auxiliary financial services","Business services","Business services ",10
"1632","6629","6629",1,"Other insurance & pension services","Other insurance & pension services","Auxiliary financial services","Auxiliary financial services","Business services ","Business services ",101
"1633","6612","6629",0.985168839166581,"Security,commodity contract broking","Other insurance & pension services","Auxiliary financial services","Auxiliary financial services","Business services","Business services ",18
"1634","7820","2120",0.415132807322565,"Temporary employment agencies","Pharmaceutical preparations","Employment activities","Basic pharmaceutical products","Business services","Manufacture coke, petroleum, chemicals, pharmaceuticals",13
"1635","7219","2120",0.987914103270073,"Other natural sciences, engineering","Pharmaceutical preparations","Scientific research, development","Basic pharmaceutical products","Business services","Manufacture coke, petroleum, chemicals, pharmaceuticals",48
"1636","2120","2120",1,"Pharmaceutical preparations","Pharmaceutical preparations","Basic pharmaceutical products","Basic pharmaceutical products","Manufacture coke, petroleum, chemicals, pharmaceuticals","Manufacture coke, petroleum, chemicals, pharmaceuticals",47
"1637","4646","2120",0.969559395329024,"Pharmaceutical goods","Pharmaceutical preparations","Household goods wholesale","Basic pharmaceutical products","Wholesale and retail,motor vehicle repair,sale of fuel","Manufacture coke, petroleum, chemicals, pharmaceuticals",10
"1638","4711","4322",0.000561990622516329,"Food, beverages, tobacco mainly","Plumbing, heat, air con inst","Non specialised retail stores","Specialised activities","Wholesale and retail,motor vehicle repair,sale of fuel","Construction (including development of real estate)",11
"1639","8110","4322",0.723551582439348,"Combined facilities support","Plumbing, heat, air con inst","Buildings, landscape activities","Specialised activities","Business services","Construction (including development of real estate)",11
"1640","4321","4322",0.959057580519828,"Electrical installation","Plumbing, heat, air con inst","Specialised activities","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",32
"1641","6512","4322",0.934448227435063,"Non-life insurance","Plumbing, heat, air con inst","Financial, insurance, pension","Specialised activities","Business services","Construction (including development of real estate)",18
"1642","4322","4322",1,"Plumbing, heat, air con inst","Plumbing, heat, air con inst","Specialised activities","Specialised activities","Construction (including development of real estate)","Construction (including development of real estate)",123
"1643","6419","6492",0.582116004662545,"Other monetary intermediation","Other credit granting","Financial, insurance, pension","Financial, insurance, pension","Business services","Business services",13
"1644","7820","6492",0.10924538425945,"Temporary employment agencies","Other credit granting","Employment activities","Financial, insurance, pension","Business services","Business services",11
"1645","7022","6492",0.719455873833375,"Business, other management","Other credit granting","Head offices; mgment consultancy","Financial, insurance, pension","Business services","Business services",10
"1646","8220","6492",0.77694056792153,"Activities of call centres","Other credit granting","Office admin, business support","Financial, insurance, pension","Business services","Business services",11
"1647","8299","6492",0.780619086928103,"Other","Other credit granting","Office admin, business support","Financial, insurance, pension","Business services","Business services",10
"1648","6619","6492",0.917460107646361,"Other financial services","Other credit granting","Auxiliary financial services","Financial, insurance, pension","Business services","Business services",16
"1649","6492","6492",1,"Other credit granting","Other credit granting","Financial, insurance, pension","Financial, insurance, pension","Business services","Business services",123
"1650","7820","4646",0.423757856158936,"Temporary employment agencies","Pharmaceutical goods","Employment activities","Household goods wholesale","Business services","Wholesale and retail,motor vehicle repair,sale of fuel",18
"1651","5210","4646",0.84578313253012,"Warehousing and storage","Pharmaceutical goods","Warehousing, transport support","Household goods wholesale","Transportation and Storage","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1652","2120","4646",0.948160521080773,"Pharmaceutical preparations","Pharmaceutical goods","Basic pharmaceutical products","Household goods wholesale","Manufacture coke, petroleum, chemicals, pharmaceuticals","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1653","4646","4646",1,"Pharmaceutical goods","Pharmaceutical goods","Household goods wholesale","Household goods wholesale","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",122
"1654","4511","4531",0.885991214341783,"Sale of cars, light motor vehicles","Wholesale trade parts, accessories","Motor vehicle/cycle trade, repair","Motor vehicle/cycle trade, repair","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",15
"1655","4520","4531",0.921013469557344,"Maintenance/repair of vehicles","Wholesale trade parts, accessories","Motor vehicle/cycle trade, repair","Motor vehicle/cycle trade, repair","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",15
"1656","4531","4531",1,"Wholesale trade parts, accessories","Wholesale trade parts, accessories","Motor vehicle/cycle trade, repair","Motor vehicle/cycle trade, repair","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",118
"1657","4532","4531",0.976853326610327,"Retail trade parts, accessories","Wholesale trade parts, accessories","Motor vehicle/cycle trade, repair","Motor vehicle/cycle trade, repair","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1658","8610","4764",-0.268606959984798,"Hospital activities","Sporting equipment","Human health activities","Specialised retail - other","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1659","8520","4764",-0.398341211649106,"Primary","Sporting equipment","Education","Specialised retail - other","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1660","4711","4764",0.120385430068875,"Food, beverages, tobacco mainly","Sporting equipment","Non specialised retail stores","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",15
"1661","5610","4764",0.24472073057688,"Restaurants, mobile food service","Sporting equipment","Food, beverage service","Specialised retail - other","Other Service activities","Wholesale and retail,motor vehicle repair,sale of fuel",13
"1662","4771","4764",0.745935268196323,"Clothing","Sporting equipment","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",30
"1663","5630","4764",0.570488443804313,"Beverage serving","Sporting equipment","Food, beverage service","Specialised retail - other","Other Service activities","Wholesale and retail,motor vehicle repair,sale of fuel",14
"1664","4764","4764",1,"Sporting equipment","Sporting equipment","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",117
"1665","8610","7810",-0.598122651564921,"Hospital activities","Employment placement agencies","Human health activities","Employment activities","Government administrative functions, Education, Health","Business services",12
"1666","8520","7810",-0.184745401580054,"Primary","Employment placement agencies","Education","Employment activities","Government administrative functions, Education, Health","Business services",44
"1667","4711","7810",-0.128911674410575,"Food, beverages, tobacco mainly","Employment placement agencies","Non specialised retail stores","Employment activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",25
"1668","5610","7810",0.0706170516031717,"Restaurants, mobile food service","Employment placement agencies","Food, beverage service","Employment activities","Other Service activities","Business services",25
"1669","7820","7810",0.766428369739516,"Temporary employment agencies","Employment placement agencies","Employment activities","Employment activities","Business services","Business services",198
"1670","8542","7810",0.0187377375136616,"Tertiary","Employment placement agencies","Education","Employment activities","Government administrative functions, Education, Health","Business services",10
"1671","4771","7810",-0.0913404507710558,"Clothing","Employment placement agencies","Specialised retail - other","Employment activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services",10
"1672","8121","7810",-0.0187692598602414,"General cleaning of buildings","Employment placement agencies","Buildings, landscape activities","Employment activities","Business services","Business services",11
"1673","6920","7810",0.560917483300741,"Accounting, auditing; tax consltcy","Employment placement agencies","Legal and accounting activities","Employment activities","Business services","Business services",22
"1674","5630","7810",0.141277410000787,"Beverage serving","Employment placement agencies","Food, beverage service","Employment activities","Other Service activities","Business services",14
"1675","8899","7810",0.0541212590521911,"Other","Employment placement agencies","Non residential social work","Employment activities","Government administrative functions, Education, Health","Business services",10
"1676","5510","7810",0.297500773750323,"Hotels and similar","Employment placement agencies","Accommodation","Employment activities","Other Service activities","Business services",11
"1677","8790","7810",0.322199006841331,"Other","Employment placement agencies","Residential care activities","Employment activities","Government administrative functions, Education, Health","Business services",13
"1678","7022","7810",0.348082407402029,"Business, other management","Employment placement agencies","Head offices; mgment consultancy","Employment activities","Business services","Business services",10
"1679","5210","7810",0.538152610441767,"Warehousing and storage","Employment placement agencies","Warehousing, transport support","Employment activities","Transportation and Storage","Business services",10
"1680","8710","7810",0.259066689422672,"Residential nursing care","Employment placement agencies","Residential care activities","Employment activities","Government administrative functions, Education, Health","Business services",13
"1681","8559","7810",0.537939501127667,"Other education nec","Employment placement agencies","Other education","Employment activities","Government administrative functions, Education, Health","Business services",11
"1682","7810","7810",1,"Employment placement agencies","Employment placement agencies","Employment activities","Employment activities","Business services","Business services",116
"1683","1071","7810",0.817219497108944,"Bread; pastry goods, cakes","Employment placement agencies","Food products - other","Employment activities","Manufacture food, drink, tobacco","Business services",10
"1684","7112","7111",0.864812283281281,"Engineering/tech consultancy","Architectural activities","Architectural, eng/tech testing","Architectural, eng/tech testing","Business services","Business services",14
"1685","7111","7111",1,"Architectural activities","Architectural activities","Architectural, eng/tech testing","Architectural, eng/tech testing","Business services","Business services",116
"1686","5610","4777",0.249915181672779,"Restaurants, mobile food service","Watches, jewellery","Food, beverage service","Specialised retail - other","Other Service activities","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1687","4771","4777",0.737677871726129,"Clothing","Watches, jewellery","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",22
"1688","4778","4777",0.939973963502933,"Other new goods","Watches, jewellery","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",12
"1689","4777","4777",1,"Watches, jewellery","Watches, jewellery","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",115
"1690","4711","1071",0.0385839798303169,"Food, beverages, tobacco mainly","Bread; pastry goods, cakes","Non specialised retail stores","Food products - other","Wholesale and retail,motor vehicle repair,sale of fuel","Manufacture food, drink, tobacco",14
"1691","5610","1071",0.234523492013559,"Restaurants, mobile food service","Bread; pastry goods, cakes","Food, beverage service","Food products - other","Other Service activities","Manufacture food, drink, tobacco",14
"1692","7820","1071",0.506858342084462,"Temporary employment agencies","Bread; pastry goods, cakes","Employment activities","Food products - other","Business services","Manufacture food, drink, tobacco",32
"1693","4724","1071",0.93203281404128,"Bread, cakes, confectionery","Bread; pastry goods, cakes","Specialised retail - food etc","Food products - other","Wholesale and retail,motor vehicle repair,sale of fuel","Manufacture food, drink, tobacco",12
"1694","7810","1071",0.845298859896007,"Employment placement agencies","Bread; pastry goods, cakes","Employment activities","Food products - other","Business services","Manufacture food, drink, tobacco",10
"1695","1071","1071",1,"Bread; pastry goods, cakes","Bread; pastry goods, cakes","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",114
"1696","1085","1071",0.968016280154322,"Prepared meals and dishes","Bread; pastry goods, cakes","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",10
"1697","1061","1071",0.996043997626399,"Grain mill products","Bread; pastry goods, cakes","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",14
"1698","1072","1071",0.990531813620809,"Rusks, biscuits; preserved pastry","Bread; pastry goods, cakes","Food products - other","Food products - other","Manufacture food, drink, tobacco","Manufacture food, drink, tobacco",10
"1699","7912","7912",1,"Tour operator activities","Tour operator activities","Travel agency, tour operators","Travel agency, tour operators","Business services","Business services",33
"1700","7911","7912",0.995520120766684,"Travel agency activities","Tour operator activities","Travel agency, tour operators","Travel agency, tour operators","Business services","Business services",57
"1701","6202","6311",0.845078819966135,"Consultancy activities","Data processing, hosting","Computer programming, consultancy","Information service activities","Information and Communication","Information and Communication",10
"1702","6311","6311",1,"Data processing, hosting","Data processing, hosting","Information service activities","Information service activities","Information and Communication","Information and Communication",110
"1703","8520","9499",0.142917496956411,"Primary","Other nec","Education","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",39
"1704","4711","9499",0.216312392854311,"Food, beverages, tobacco mainly","Other nec","Non specialised retail stores","Membership organisations activities","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",23
"1705","5610","9499",0.262704842879787,"Restaurants, mobile food service","Other nec","Food, beverage service","Membership organisations activities","Other Service activities","Other Service activities",17
"1706","7820","9499",-0.0898767225241179,"Temporary employment agencies","Other nec","Employment activities","Membership organisations activities","Business services","Other Service activities",10
"1707","8542","9499",0.568192644092876,"Tertiary","Other nec","Education","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",16
"1708","4771","9499",0.488824101068999,"Clothing","Other nec","Specialised retail - other","Membership organisations activities","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",16
"1709","5630","9499",0.487927598561056,"Beverage serving","Other nec","Food, beverage service","Membership organisations activities","Other Service activities","Other Service activities",14
"1710","8899","9499",0.418013261379181,"Other","Other nec","Non residential social work","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",10
"1711","8891","9499",0.633806068856966,"Child day-care","Other nec","Non residential social work","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",10
"1712","9499","9499",1,"Other nec","Other nec","Membership organisations activities","Membership organisations activities","Other Service activities","Other Service activities",108
"1713","7820","6120",0.274570425977078,"Temporary employment agencies","Wireless telecomms activities","Employment activities","Telecommunications","Business services","Information and Communication",12
"1714","6190","6120",0.868485475219722,"Other","Wireless telecomms activities","Telecommunications","Telecommunications","Information and Communication","Information and Communication",11
"1715","6120","6120",1,"Wireless telecomms activities","Wireless telecomms activities","Telecommunications","Telecommunications","Information and Communication","Information and Communication",108
"1716","4742","6120",0.982200095202521,"Telecommunications equipment","Wireless telecomms activities","Specialised retail - info/comms","Telecommunications","Wholesale and retail,motor vehicle repair,sale of fuel","Information and Communication",19
"1717","8610","6832",-0.146544193538675,"Hospital activities","Managament of fee/contract basis","Human health activities","Real estate activities","Government administrative functions, Education, Health","Business services ",16
"1718","8520","6832",0.0034327119288901,"Primary","Managament of fee/contract basis","Education","Real estate activities","Government administrative functions, Education, Health","Business services ",29
"1719","4711","6832",-0.140418296780623,"Food, beverages, tobacco mainly","Managament of fee/contract basis","Non specialised retail stores","Real estate activities","Wholesale and retail,motor vehicle repair,sale of fuel","Business services ",11
"1720","7820","6832",0.00870363878160652,"Temporary employment agencies","Managament of fee/contract basis","Employment activities","Real estate activities","Business services","Business services ",12
"1721","8121","6832",0.399879271183962,"General cleaning of buildings","Managament of fee/contract basis","Buildings, landscape activities","Real estate activities","Business services","Business services ",12
"1722","4120","6832",0.648010122462195,"Residential, non-residential buildings","Managament of fee/contract basis","Construction of buildings","Real estate activities","Construction (including development of real estate)","Business services ",10
"1723","5510","6832",0.576958407618385,"Hotels and similar","Managament of fee/contract basis","Accommodation","Real estate activities","Other Service activities","Business services ",10
"1724","8110","6832",0.620298232386697,"Combined facilities support","Managament of fee/contract basis","Buildings, landscape activities","Real estate activities","Business services","Business services ",10
"1725","6820","6832",0.848136067303975,"Renting, operating own or leased ","Managament of fee/contract basis","Real estate activities","Real estate activities","Business services ","Business services ",22
"1726","6831","6832",0.921314816478086,"Agencies fee/contract basis","Managament of fee/contract basis","Real estate activities","Real estate activities","Business services ","Business services ",20
"1727","6832","6832",1,"Managament of fee/contract basis","Managament of fee/contract basis","Real estate activities","Real estate activities","Business services ","Business services ",107
"1728","7820","5229",0.323964642904582,"Temporary employment agencies","Other support activities","Employment activities","Warehousing, transport support","Business services","Transportation and Storage",14
"1729","4941","5229",0.898087329329883,"Road freight transport","Other support activities","Land, pipeline transport","Warehousing, transport support","Transportation and Storage","Transportation and Storage",16
"1730","5210","5229",0.848455598455598,"Warehousing and storage","Other support activities","Warehousing, transport support","Warehousing, transport support","Transportation and Storage","Transportation and Storage",10
"1731","5320","5229",0.935328937877991,"Other","Other support activities","Postal, courier activities","Warehousing, transport support","Transportation and Storage","Transportation and Storage",10
"1732","5229","5229",1,"Other support activities","Other support activities","Warehousing, transport support","Warehousing, transport support","Transportation and Storage","Transportation and Storage",107
"1733","5223","5223",1,"Incidental air service","Incidental air service","Warehousing, transport support","Warehousing, transport support","Transportation and Storage","Transportation and Storage",105
"1734","8129","5223",0.98186336040167,"Other cleaning activities","Incidental air service","Buildings, landscape activities","Warehousing, transport support","Business services","Transportation and Storage",13
"1735","4711","5813",0.294761035222713,"Food, beverages, tobacco mainly","Newspapers","Non specialised retail stores","Publishing activities","Wholesale and retail,motor vehicle repair,sale of fuel","Information and Communication",12
"1736","5813","5813",1,"Newspapers","Newspapers","Publishing activities","Publishing activities","Information and Communication","Information and Communication",104
"1737","8610","9312",-0.505009469094767,"Hospital activities","Activities of sport clubs","Human health activities","Sports activities and recreation","Government administrative functions, Education, Health","Other Service activities",11
"1738","8520","9312",0.110947779722122,"Primary","Activities of sport clubs","Education","Sports activities and recreation","Government administrative functions, Education, Health","Other Service activities",56
"1739","4711","9312",0.0863487121524684,"Food, beverages, tobacco mainly","Activities of sport clubs","Non specialised retail stores","Sports activities and recreation","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",27
"1740","5610","9312",0.243462523827433,"Restaurants, mobile food service","Activities of sport clubs","Food, beverage service","Sports activities and recreation","Other Service activities","Other Service activities",25
"1741","7820","9312",-0.134455899063913,"Temporary employment agencies","Activities of sport clubs","Employment activities","Sports activities and recreation","Business services","Other Service activities",14
"1742","4771","9312",0.0859087042812588,"Clothing","Activities of sport clubs","Specialised retail - other","Sports activities and recreation","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",10
"1743","8121","9312",0.304092296743019,"General cleaning of buildings","Activities of sport clubs","Buildings, landscape activities","Sports activities and recreation","Business services","Other Service activities",15
"1744","5630","9312",0.497469687869517,"Beverage serving","Activities of sport clubs","Food, beverage service","Sports activities and recreation","Other Service activities","Other Service activities",22
"1745","8531","9312",0.357367040044914,"General secondary","Activities of sport clubs","Education","Sports activities and recreation","Government administrative functions, Education, Health","Other Service activities",15
"1746","4719","9312",0.324689200465272,"Other non specialised","Activities of sport clubs","Non specialised retail stores","Sports activities and recreation","Wholesale and retail,motor vehicle repair,sale of fuel","Other Service activities",10
"1747","8899","9312",0.227821911916641,"Other","Activities of sport clubs","Non residential social work","Sports activities and recreation","Government administrative functions, Education, Health","Other Service activities",10
"1748","5510","9312",0.411019298484524,"Hotels and similar","Activities of sport clubs","Accommodation","Sports activities and recreation","Other Service activities","Other Service activities",10
"1749","8010","9312",0.724520198830496,"Private security","Activities of sport clubs","Security, investigation activities","Sports activities and recreation","Business services","Other Service activities",17
"1750","8891","9312",0.488707596964062,"Child day-care","Activities of sport clubs","Non residential social work","Sports activities and recreation","Government administrative functions, Education, Health","Other Service activities",10
"1751","8532","9312",0.627539239039961,"Technical, vocational secondary","Activities of sport clubs","Education","Sports activities and recreation","Government administrative functions, Education, Health","Other Service activities",10
"1752","9311","9312",0.880643004450112,"Operation of sports facilities","Activities of sport clubs","Sports activities and recreation","Sports activities and recreation","Other Service activities","Other Service activities",29
"1753","9312","9312",1,"Activities of sport clubs","Activities of sport clubs","Sports activities and recreation","Sports activities and recreation","Other Service activities","Other Service activities",102
"1754","9319","9312",0.969226853324849,"Other sports activities","Activities of sport clubs","Sports activities and recreation","Sports activities and recreation","Other Service activities","Other Service activities",10
"1755","8520","9491",0.368464031815147,"Primary","Religious organisations","Education","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",40
"1756","8531","9491",0.673618705848702,"General secondary","Religious organisations","Education","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",15
"1757","8899","9491",0.588498106926486,"Other","Religious organisations","Non residential social work","Membership organisations activities","Government administrative functions, Education, Health","Other Service activities",10
"1758","9491","9491",1,"Religious organisations","Religious organisations","Membership organisations activities","Membership organisations activities","Other Service activities","Other Service activities",101
"1759","8520","4775",-0.352880001561354,"Primary","Cosmetic, toilet articles","Education","Specialised retail - other","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1760","4711","4775",0.172185677966187,"Food, beverages, tobacco mainly","Cosmetic, toilet articles","Non specialised retail stores","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",15
"1761","5610","4775",0.215763586207291,"Restaurants, mobile food service","Cosmetic, toilet articles","Food, beverage service","Specialised retail - other","Other Service activities","Wholesale and retail,motor vehicle repair,sale of fuel",11
"1762","4771","4775",0.746053186998734,"Clothing","Cosmetic, toilet articles","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",27
"1763","4719","4775",0.709592933018357,"Other non specialised","Cosmetic, toilet articles","Non specialised retail stores","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",14
"1764","4775","4775",1,"Cosmetic, toilet articles","Cosmetic, toilet articles","Specialised retail - other","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",101
"1765","4645","4775",0.952244048590352,"Perfume, cosmetics","Cosmetic, toilet articles","Household goods wholesale","Specialised retail - other","Wholesale and retail,motor vehicle repair,sale of fuel","Wholesale and retail,motor vehicle repair,sale of fuel",10
"1766","8520","4772",-0.377517208270698,"Primary","Footwear, leather goods","Education","Specialised retail - other","Government administrative functions, Education, Health","Wholesale and retail,motor vehicle repair,sale of fuel",10
