StartIndst,FinalIndst,Counts
7820,7732,11
4673,7732,11
6920,8710,11
6831,4120,11
7112,6419,11
4742,6419,11
4754,6419,11
4777,6419,11
7911,6419,11
5629,8790,11
9499,8790,11
7010,8790,11
4399,7739,11
8622,7820,11
5110,7820,11
3030,7820,11
4724,7820,11
4532,7820,11
2016,7820,11
113,7820,11
9601,7820,11
111,7820,11
5630,4673,11
7010,4673,11
5320,4673,11
4613,4673,11
8010,4771,11
4773,4771,11
8559,4771,11
7022,4771,11
5310,9312,11
4511,9312,11
4931,8810,11
4771,5310,11
8730,8532,11
5629,8532,11
8520,8430,11
8532,6202,11
5813,6202,11
5629,7810,11
4719,7810,11
8219,4651,11
7022,4651,11
6920,6201,11
8424,8423,11
8422,8423,11
5610,8423,11
8411,5510,11
8790,5510,11
7911,5510,11
4772,5510,11
4941,4671,11
7010,8899,11
4772,8899,11
7820,5110,11
5630,5110,11
2211,4531,11
8690,7219,11
5610,7219,11
8730,5621,11
6820,7490,11
8542,7490,11
9609,7490,11
5310,4931,11
5210,4511,11
4730,4511,11
4752,4511,11
4752,4791,11
8532,9499,11
5510,9499,11
8121,9491,11
8730,8621,11
5510,8621,11
8121,8621,11
6621,6619,11
5610,1085,11
8423,8010,11
8899,8010,11
4719,8010,11
8790,4719,11
8810,4719,11
9200,4719,11
5210,4719,11
5813,4719,11
7732,4941,11
4771,4941,11
5221,4941,11
2712,3317,11
7112,4669,11
2562,4669,11
2829,4669,11
5630,4669,11
4771,4773,11
8810,4773,11
4778,4759,11
8520,3600,11
1812,7311,11
3030,2562,11
4120,6910,11
6201,6910,11
3511,6910,11
5630,4299,11
8610,7120,11
9609,4321,11
6619,6511,11
7311,6311,11
4764,4649,11
4730,4520,11
8121,2229,11
7820,1623,11
2229,2223,11
8010,6629,11
5630,6629,11
5510,4778,11
4776,4778,11
8121,3811,11
5224,5222,11
9491,8891,11
9311,8891,11
2059,2120,11
6190,6020,11
4771,8510,11
7112,6209,11
2229,2221,11
1051,1089,11
7311,7410,11
8899,6831,11
8520,9104,11
9499,9104,11
5310,8121,11
4669,8121,11
4759,8121,11
6910,8121,11
8520,4939,11
4520,4939,11
5630,1105,11
7820,4634,11
6190,4652,11
4643,4652,11
8810,8623,11
8621,8623,11
5610,5223,11
8610,9609,11
8810,9609,11
4531,5210,11
8010,5210,11
4759,5210,11
5210,4690,11
5610,4690,11
1610,1610,11
6202,5630,11
7810,5630,11
6619,5630,11
4649,5630,11
6622,5630,11
4322,5630,11
7022,5630,11
7820,2892,11
5630,1071,11
1729,1812,11
4752,5610,11
6419,8559,11
9700,8559,11
7820,4730,11
8520,6512,11
9499,6512,11
2311,2312,11
4329,3522,11
5610,7500,11
5630,7711,11
6190,6622,11
6910,6622,11
6621,6622,11
2562,4322,11
3320,4322,11
8121,9602,11
8899,7010,11
7120,7010,11
7732,2511,11
4299,2511,11
2341,2341,11
6820,8720,11
9700,8720,11
8520,5320,11
4771,5320,11
4649,5320,11
9312,4752,11
4511,4752,11
2030,4752,11
5510,8129,11
9700,8110,11
2651,2825,11
7820,3101,11
6820,7022,11
6612,7022,11
4791,7022,11
9499,7022,11
4520,7022,11
6120,7022,11
4711,5221,11
4511,5221,11
8520,4779,11
6920,7911,11
4321,2711,11
7022,4110,11
2012,2012,11
7820,9511,11
6209,9511,11
7219,7211,11
9312,9329,11
9200,9329,11
9311,9329,11
4778,4762,11
1812,1723,11
8299,9311,11
4719,9311,11
8425,9311,11
8891,9311,11
5813,9311,11
8299,6832,11
7820,1061,11
1071,1061,11
4771,4776,11
7820,2219,11
8520,4645,11
4772,4645,11
2660,3313,11
1722,1729,11
6202,6120,11
4711,4932,11
4764,9313,11
9004,9001,11
8121,2920,11
4791,4772,11
4676,8292,11
1011,8292,11
4941,3832,11
1624,1624,11
4711,9601,11
4941,3821,11
8121,8130,11
2720,2720,11
2813,2814,11
7820,4638,11
4765,4741,11
4711,4765,11
2896,2899,11
5229,5020,11
150,141,11
142,141,11
2052,2052,11
2420,2420,11
5814,7312,11
1320,1320,11
1091,147,11
7820,4222,11
4771,1512,11
4619,4619,11
4623,4611,11
9412,8520,10
4399,8520,10
4334,8520,10
4669,8520,10
4779,8520,10
4299,4711,10
4321,4711,10
7320,4711,10
4646,4711,10
7711,4711,10
4339,4711,10
7911,4711,10
9313,4711,10
4741,4711,10
4329,3312,10
2813,3312,10
6622,8610,10
5813,8610,10
8122,8610,10
6512,6190,10
6190,7112,10
8532,7112,10
4719,7112,10
6910,7112,10
8220,7112,10
2811,7112,10
3011,7112,10
7219,8411,10
7490,8411,10
4931,8411,10
8425,8411,10
7112,6820,10
7490,6820,10
8559,6820,10
9311,6820,10
9200,6920,10
8010,6920,10
4941,6920,10
4778,6920,10
8220,6920,10
6499,6920,10
4776,6920,10
9200,8542,10
9491,8542,10
8010,8542,10
6419,8730,10
9200,8730,10
8790,8299,10
4673,8299,10
7820,8622,10
4775,8710,10
8610,4120,10
1623,4120,10
2511,4120,10
7820,9412,10
9311,6419,10
9700,6419,10
4772,6419,10
5621,8790,10
8110,8790,10
4711,2651,10
8610,7739,10
8532,5629,10
8899,5629,10
8422,5629,10
4719,5629,10
8710,8531,10
5510,8531,10
7010,8531,10
9313,8531,10
4329,7820,10
4742,7820,10
1623,7820,10
7711,7820,10
7911,7820,10
6120,7820,10
1020,7820,10
4669,4673,10
1629,4673,10
6820,4771,10
5530,4771,10
4765,4771,10
4729,4771,10
8690,9312,10
8542,8810,10
8010,8810,10
4778,8810,10
9602,8810,10
8299,5310,10
8425,5310,10
8424,8532,10
8121,3250,10
7820,8430,10
4771,8430,10
8010,8430,10
2651,6202,10
8531,6202,10
8423,6202,10
6619,6202,10
6512,6202,10
7010,6202,10
8411,7810,10
4120,7810,10
8532,7810,10
8690,8424,10
6910,8690,10
4764,8690,10
147,1012,10
4771,6201,10
6619,6201,10
5630,6201,10
8559,6201,10
6419,8423,10
9412,8899,10
8010,8899,10
5510,5110,10
8520,4531,10
5610,4531,10
8520,7219,10
4711,7219,10
6202,7219,10
9311,7219,10
8423,5621,10
6419,4931,10
5210,4931,10
8121,4511,10
5510,4791,10
4742,4791,10
7010,4791,10
7820,1101,10
8424,9499,10
8299,4399,10
1396,1396,10
8411,8621,10
8423,8621,10
9700,8621,10
6190,6619,10
6512,6619,10
6430,6619,10
2829,2932,10
2399,2932,10
4711,8422,10
8423,8422,10
7810,1085,10
7112,8010,10
5621,8010,10
7120,8010,10
6832,8010,10
6190,4719,10
8899,4719,10
4730,4719,10
5320,4719,10
8610,4941,10
4531,4941,10
4299,4941,10
9609,4941,10
1610,4941,10
6910,8291,10
4531,4669,10
7022,4669,10
7820,4773,10
5610,4773,10
4719,4639,10
8121,4639,10
5630,4639,10
4638,4639,10
5210,4759,10
7022,3600,10
5210,7311,10
4645,7311,10
4120,2562,10
2822,2562,10
6419,4742,10
5610,7120,10
9312,4321,10
3513,4321,10
6619,6311,10
5610,6311,10
8542,7320,10
4762,4649,10
4939,4520,10
8610,8425,10
5310,8425,10
8411,6629,10
4649,4778,10
4764,4778,10
6920,6630,10
5510,4724,10
4719,4724,10
9200,8891,10
9329,8891,10
4762,8891,10
8542,6020,10
5210,4674,10
2222,2221,10
8810,8220,10
1812,7410,10
8121,6831,10
6512,6831,10
7112,8121,10
4791,8121,10
2562,8121,10
4520,8121,10
5813,8121,10
2920,8121,10
6920,9609,10
8790,9609,10
8520,5210,10
7311,5210,10
4690,5210,10
5630,4690,10
4671,1920,10
4675,1920,10
5310,5630,10
4791,5630,10
8541,5630,10
6831,5630,10
8129,5630,10
6920,2910,10
7022,2910,10
2120,2059,10
2612,1812,10
1330,1812,10
1814,1812,10
4120,5610,10
4649,5610,10
8623,5610,10
5210,5610,10
4722,5610,10
9321,5610,10
9312,8559,10
9609,8559,10
7010,8559,10
8560,8559,10
7112,2811,10
4771,6512,10
7820,2312,10
4711,3522,10
4120,3522,10
8520,7500,10
8610,7500,10
4321,3320,10
4771,7711,10
7810,6622,10
4771,4322,10
4645,9602,10
4669,2822,10
8542,7010,10
9312,7010,10
6619,7010,10
6831,7010,10
1039,7010,10
4120,4211,10
4666,8219,10
4669,4643,10
4649,4643,10
1621,1621,10
4399,2511,10
2920,2511,10
4759,2341,10
7820,2712,10
4775,4777,10
7810,5320,10
8010,5320,10
5229,5320,10
7112,3513,10
4764,4752,10
4776,4752,10
5630,8129,10
5610,8129,10
4299,4339,10
8790,8110,10
6831,8110,10
1071,8110,10
8730,7022,10
8790,7022,10
4651,7022,10
5621,7022,10
8891,7022,10
8121,7022,10
6612,6499,10
4671,6499,10
4690,4642,10
4639,1082,10
1013,1072,10
6622,5221,10
7820,4779,10
6511,4110,10
6611,6611,10
7820,113,10
4631,113,10
1107,1039,10
5510,9329,10
4711,4722,10
4764,9311,10
5530,9311,10
8551,9311,10
1729,1722,10
2512,4332,10
5630,6832,10
113,4776,10
7820,2030,10
4646,4618,10
5630,4645,10
2651,3313,10
4771,7912,10
5510,7912,10
2931,2931,10
7820,2042,10
4771,9700,10
8532,9700,10
4719,9700,10
8110,9700,10
4638,1020,10
4762,4775,10
4772,4775,10
8122,7729,10
8121,4772,10
3092,3092,10
1072,1013,10
6419,6430,10
4110,6430,10
3811,3832,10
5121,5121,10
8520,8130,10
8553,8553,10
8520,6492,10
4711,6492,10
7711,6492,10
7022,6492,10
5110,5224,10
4711,4638,10
6629,6621,10
4632,1011,10
7820,1084,10
2899,2899,10
5610,4725,10
8299,6130,10
8220,6130,10
6020,5913,10
8520,9103,10
8520,9321,10
8423,4222,10
1629,1629,10
4726,4726,10
1107,1032,10
8299,4635,10
