Id,Label,timeset,east,east midlands,london,north east,north west,scotland,south east,south west,wales,west midlands,yorkshire and the humber,total,description,log_east,log_east_midlands,log_london,log_north_east,log_north_west,log_scotland,log_south_east,log_south_west,log_wales,log_west_midlands,log_yorkshire_and_the_humber,log_total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,mainindustry,mainactivity,subactivity,componentnumber,%total,%total north west,%total london,lq north west,lq london,Degree,Weighted Degree,clustering,triangles,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
1200,,,20,400,0,0,40,0,0,150,0,0,20,630,Manufacture of tobacco products,4.321928,8.643856,,,5.321928,,,7.228819,,,4.321928,9.299208,29,10,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Manufacture food, drink, tobacco",Tobacco,Tobacco products,0,0.000022,0.000013,0,0.577708,0,2,1.974041,1,1,0.047619,6,0.313862,0.333611,0
4635,,,50,200,350,0,35,20,150,50,20,100,100,1075,Wholesale of tobacco products,5.643856,7.643856,8.451211,,5.129283,4.321928,7.228819,5.643856,4.321928,6.643856,6.643856,10.070121,147,10,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel","Food, beverages, tobacco wholesale",Tobacco products,0,0.000038,0.000011,0.000072,0.296243,1.898392,2,1.967329,1,1,0.047619,6,0.313862,0.333611,0
9103,,,1000,900,1500,800,900,2250,3000,1500,250,800,1000,13900,Operation of historical sites and buildings and similar visitor attractions,9.965784,9.813781,10.550747,9.643856,9.813781,11.135709,11.550747,10.550747,7.965784,9.643856,9.965784,13.762797,323,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Other Service activities,"Libraries, archives, museums",Operating historical sites/buildings,0,0.000487,0.000287,0.000307,0.589138,0.62922,2,1.420499,1,1,0.042667,7,0.28777,0.313108,0
9104,,,2500,1750,2000,700,2500,1750,2500,3000,800,1500,1500,20500,Botanical and zoological gardens and nature reserve activities,11.287712,10.773139,10.965784,9.451211,11.287712,10.773139,11.287712,11.550747,9.643856,10.550747,10.550747,14.323336,324,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Other Service activities,"Libraries, archives, museums",Botanical/zoo gardens/reserves,0,0.000719,0.000798,0.000409,1.109622,0.568856,2,1.302832,1,1,0.042667,7,0.28777,0.313108,0
4721,,,800,800,1750,900,900,1750,1500,900,1250,1250,800,12600,Retail sale of fruit and vegetables in specialised stores,9.643856,9.643856,10.773139,9.813781,9.813781,10.773139,10.550747,9.813781,10.287712,10.287712,9.643856,13.621136,171,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - food etc,"Fruit, vegetables",0,0.000442,0.000287,0.000358,0.649922,0.80983,1,0.829734,0,0,0.040725,7,0.289855,0.316508,0
1512,,,300,100,150,0,100,175,125,1000,20,600,25,2595,"Manufacture of luggage, handbags and the like, saddlery and harness",8.228819,6.643856,7.228819,,6.643856,7.451211,6.965784,9.965784,4.321928,9.228819,4.643856,11.341519,30,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Manufacture textiles, leather",Leather goods,"Luggage, handbags, bridlewear",0,0.000091,0.000032,0.000031,0.350632,0.337039,1,0.961315,0,0,0.035576,7,0.28103,0.304405,0
4616,,,350,900,1250,100,900,75,500,400,75,300,125,4975,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods",8.451211,9.813781,10.287712,6.643856,9.813781,6.228819,8.965784,8.643856,6.228819,8.228819,6.965784,12.280481,141,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Fee/contract - wholesale,"Textiles, clothing, leather goods",0,0.000174,0.000287,0.000256,1.646032,1.465019,1,0.940298,0,0,0.035576,7,0.28103,0.304405,0
4751,,,,,,,,,,,,,,,Retail sale of textiles in specialised stores,9.451211,9.965784,10.773139,7.813781,10.773139,9.228819,11.135709,9.965784,9.451211,9.451211,9.643856,13.486207,190,9,6,7,6,8,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wholesale and retail,motor vehicle repair,sale of fuel",Specialised retail - household,Textiles,0,0.000402,0.000558,0.000358,1.387632,0.889225,1,0.92909,0,0,0.035576,7,0.28103,0.304405,0
2041,,,1000,1250,300,450,4000,500,1500,225,350,700,600,10875,"Manufacture of soap and detergents, cleaning and polishing preparations",9.965784,10.287712,8.228819,8.813781,11.965784,8.965784,10.550747,7.813781,8.451211,9.451211,9.228819,13.408728,48,11,2,1,8,7,6,6,4,3,1,1,3,1,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Manufacture coke, petroleum, chemicals, pharmaceuticals","Chemicals, chemical products","Soap and detergents, cleaning",0,0.000381,0.001276,0.000061,3.346722,0.160849,2,1.977883,1,1,0.033647,6,0.308219,0.325648,0
2822,,,1250,1750,700,1250,2000,1500,2500,1500,500,3000,1500,17450,Manufacture of lifting and handling equipment,10.287712,10.773139,9.451211,10.287712,10.965784,10.550747,11.287712,10.550747,8.965784,11.550747,10.550747,14.090939,90,4,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacture machinery, vehicle, transport",General machinery,"Lifting, handling equipment",0,0.000612,0.000638,0.000143,1.042854,0.233899,3,2.961583,1,3,0.032048,6,0.299252,0.318889,0
3315,,,350,100,15,350,150,800,3000,1500,400,35,350,7050,Repair and maintenance of ships and boats,8.451211,6.643856,3.906891,8.451211,7.228819,9.643856,11.550747,10.550747,8.643856,5.129283,8.451211,12.783408,106,11,2,8,3,5,4,4,5,4,5,5,4,5,2,2,2,3,4,3,0,3,2,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Machinery repair excluding motor vehicles,Repair/installation excl. household,Ships and boats,0,0.000247,0.000048,0.000003,0.193594,0.012406,2,1.950263,1,1,0.027525,7,0.283912,0.303175,0
7312,,,800,300,9000,175,1250,600,3000,600,10,700,1500,17935,Media representation,9.643856,8.228819,13.135709,7.451211,10.287712,9.228819,11.550747,9.228819,3.321928,9.451211,10.550747,14.13049,265,10,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Advertising,market research",Media representation,0,0.000629,0.000399,0.00184,0.634158,2.925953,2,1.972231,1,1,0.027246,6,0.30025,0.316574,0
6491,,,450,75,900,10,900,100,2000,300,150,400,75,5360,Financial leasing,8.813781,6.228819,9.813781,3.321928,9.813781,6.643856,10.965784,8.228819,7.228819,8.643856,6.228819,12.388017,238,6,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Financial, insurance, pension",Financial leasing,0,0.000188,0.000287,0.000184,1.527801,0.979048,2,1.869588,1,1,0.027114,6,0.293878,0.311528,0
2640,,,600,350,300,75,175,500,1250,350,25,175,600,4400,Manufacture of consumer electronics,9.228819,8.451211,8.228819,6.228819,7.451211,8.965784,10.287712,8.451211,4.643856,7.451211,9.228819,12.103288,80,4,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,"Manufacture computer, electronic, light electrical","Computer, electronic, optical",Consumer electronics,0,0.000154,0.000056,0.000061,0.361888,0.397553,1,0.981964,0,0,0.024083,7,0.286624,0.305999,0
2020,,,500,150,15,50,200,400,175,30,250,10,800,2580,Manufacture of pesticides and other agrochemical products,8.965784,7.228819,3.906891,5.643856,7.643856,8.643856,7.451211,4.906891,7.965784,3.321928,9.643856,11.333155,46,11,2,1,8,7,6,6,4,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Manufacture coke, petroleum, chemicals, pharmaceuticals","Chemicals, chemical products","Pesticides, other agrochemical",0,0.00009,0.000064,0.000003,0.705341,0.0339,1,0.958649,0,0,0.023557,6,0.282797,0.300833,0
9001,,,1250,1000,16000,900,3500,3000,4000,2000,1250,3000,1750,37650,Performing arts,10.287712,9.965784,13.965784,9.813781,11.773139,11.550747,11.965784,10.965784,10.287712,11.550747,10.773139,15.200362,319,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Other Service activities,"Creative, arts and entertainment",Performing arts,0,0.00132,0.001117,0.003271,0.845847,2.477886,2,1.440313,1,1,0.02145,7,0.265487,0.28797,0
2521,,,50,700,25,300,600,150,75,250,500,1500,800,4950,Manufacture of central heating radiators and boilers,5.643856,9.451211,4.643856,8.228819,9.228819,7.228819,6.228819,7.965784,8.965784,10.550747,9.643856,12.273213,71,6,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,All other Manufacturing,Other fabricated metal products,"Central heating radiators, boilers",0,0.000174,0.000191,0.000005,1.102897,0.029448,1,0.988749,0,0,0.020149,6,0.29484,0.309259,0
4950,,,500,0,50,50,20,50,0,10,0,0,40,720,Transport via pipeline,8.965784,,5.643856,5.643856,4.321928,5.643856,,3.321928,,,5.321928,9.491853,202,11,2,1,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Transportation and Storage,"Land, pipeline transport",Transport via pipeline,0,0.000025,0.000006,0.00001,0.252747,0.404915,1,0.978644,0,0,0.019816,6,0.278638,0.295463,0
1520,,,125,1750,300,0,800,10,45,100,20,50,15,3215,Manufacture of footwear,6.965784,10.773139,8.228819,,9.643856,3.321928,5.491853,6.643856,4.321928,5.643856,3.906891,11.650603,31,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Manufacture textiles, leather",Leather goods,Footwear,0,0.000113,0.000255,0.000061,2.264112,0.544085,1,0.993129,0,0,0.018474,7,0.26335,0.279868,0
4519,,,1250,1250,400,350,1250,1250,1000,1500,1000,1500,900,11650,Sale of other motor vehicles,10.287712,10.287712,8.643856,8.451211,10.287712,10.287712,9.965784,10.550747,9.965784,10.550747,9.813781,13.508042,134,7,4,6,6,4,2,3,1,1,3,3,0,3,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wholesale and retail,motor vehicle repair,sale of fuel","Motor vehicle/cycle trade, repair",Sale of other motor vehicles,0,0.000408,0.000399,0.000082,0.976277,0.200198,2,1.952572,1,1,0.017944,7,0.266667,0.284497,0
4647,,,1250,1750,2250,400,3500,600,2250,3000,600,3000,1250,19850,"Wholesale of furniture, carpets and lighting equipment",10.287712,10.773139,11.135709,8.643856,11.773139,9.228819,11.135709,11.550747,9.228819,11.550747,10.287712,14.276851,155,13,7,7,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Household goods wholesale,"Furniture, carpets, lighting",0,0.000696,0.001117,0.00046,1.60434,0.660919,1,0.992829,0,0,0.017521,6,0.290089,0.304722,0
8552,,,,,,,,,,,,,,,Cultural education,8.643856,9.228819,10.550747,7.228819,8.965784,8.813781,9.965784,7.643856,7.643856,8.813781,8.451211,12.501837,323,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Government administrative functions, Education, Health",Other education,Cultural education,0,0.000203,0.00016,0.000307,0.784388,1.507959,1,0.814152,0,0,0.017369,7,0.263543,0.284544,0
9101,,,3000,1500,6000,1250,3000,3500,4000,2250,1750,2500,3000,31750,Library and archive activities,11.550747,10.550747,12.550747,10.287712,11.550747,11.773139,11.965784,11.135709,10.773139,11.287712,11.550747,14.954469,321,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Other Service activities,"Libraries, archives, museums",Library and archive activities,0,0.001113,0.000957,0.001227,0.859739,1.101879,1,0.752385,0,0,0.017369,7,0.263543,0.284544,0
5590,,,,,,,,,,,,,,,Other accommodation,7.965784,9.451211,10.965784,7.813781,10.287712,9.965784,9.451211,10.550747,7.965784,8.643856,8.228819,13.065921,228,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Service activities,Accommodation,Other,0,0.000301,0.000399,0.000409,1.32637,1.359947,1,0.710492,0,0,0.017369,7,0.263543,0.284544,0
6399,,,,,,,,,,,,,,,Other information service activities n.e.c.,9.965784,8.228819,12.135709,5.643856,9.451211,7.228819,10.550747,10.287712,6.228819,7.965784,8.813781,13.319813,250,16,10,10,9,9,8,7,6,7,5,7,7,7,7,6,6,3,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Information and Communication,Information service activities,Other,0,0.000358,0.000223,0.00092,0.622908,2.566111,1,0.673457,0,0,0.017369,7,0.263543,0.284544,0
5829,,,1000,400,3500,400,600,150,3500,450,35,200,400,10635,Other software publishing,9.965784,8.643856,11.773139,8.643856,9.228819,7.228819,11.773139,8.813781,5.129283,7.643856,8.643856,13.376532,223,10,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Information and Communication,Publishing activities,Other software,0,0.000373,0.000191,0.000715,0.513337,1.91892,1,0.977875,0,0,0.016874,7,0.274181,0.28961,0
2341,,,20,800,150,15,100,50,350,25,15,4000,15,5540,Manufacture of ceramic household and ornamental articles,4.321928,9.643856,7.228819,3.906891,6.643856,5.643856,8.451211,4.643856,3.906891,11.965784,3.906891,12.43567,62,8,1,0,4,2,7,1,2,5,0,0,5,0,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,All other Manufacturing,Porcelain and ceramic products,"Ceramic household, ornamental",0,0.000194,0.000032,0.000031,0.16424,0.157873,1,0.993828,0,0,0.016805,6,0.282797,0.297639,0
1610,,,400,500,50,500,600,2000,400,600,450,1000,600,7100,Sawmilling and planing of wood,8.643856,8.965784,5.643856,8.965784,9.228819,10.965784,8.643856,9.228819,8.813781,9.965784,9.228819,12.793603,32,7,4,6,6,4,2,3,1,1,3,3,0,3,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,All other Manufacturing,"Wood,cork, straw,plaiting materials","Sawmilling, planing of wood",0,0.000249,0.000191,0.00001,0.768921,0.041062,1,0.981281,0,0,0.016196,6,0.288462,0.304444,0
4391,,,3000,3000,1500,2000,4500,3500,3500,2000,300,5000,2250,30550,Roofing activities,11.550747,11.550747,10.550747,10.965784,12.135709,11.773139,11.773139,10.965784,8.228819,12.287712,11.135709,14.898885,131,4,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Construction (including development of real estate),Specialised activities,Roofing activities,0,0.001071,0.001436,0.000307,1.340264,0.28629,1,0.931378,0,0,0.014542,7,0.267261,0.284286,0
4799,,,2250,1500,3500,1500,3000,600,5000,2250,700,1000,1500,22800,"Other retail sale not in stores, stalls or markets",11.135709,10.550747,11.773139,10.550747,11.550747,9.228819,12.287712,11.135709,9.451211,9.965784,10.550747,14.476746,196,4,3,2,2,0,1,2,0,0,2,2,1,2,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wholesale and retail,motor vehicle repair,sale of fuel",Other retail,Other retail,0,0.000799,0.000957,0.000715,1.197224,0.895075,1,0.989598,0,0,0.014501,6,0.290792,0.30537,0
6611,,,225,1000,2500,5,300,200,350,30,15,200,150,4975,Administration of financial markets,7.813781,9.965784,11.287712,2.321928,8.228819,7.643856,8.451211,4.906891,3.906891,7.643856,7.228819,12.280481,243,6,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,Auxiliary financial services,Administration of financial markets,0,0.000174,0.000096,0.000511,0.548677,2.930038,1,0.995561,0,0,0.01398,6,0.28436,0.298333,0
4613,,,600,500,450,5,600,175,1000,1000,100,175,200,4805,Agents involved in the sale of timber and building materials,9.228819,8.965784,8.813781,2.321928,9.228819,7.451211,9.965784,9.965784,6.643856,7.451211,7.643856,12.230321,139,8,1,0,4,2,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wholesale and retail,motor vehicle repair,sale of fuel",Fee/contract - wholesale,"Timber, building materials",0,0.000168,0.000191,0.000092,1.136179,0.546066,1,0.992627,0,0,0.013829,6,0.283912,0.299259,0
1629,,,,,,,,,,,,,,,"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting",8.813781,9.228819,8.451211,7.643856,8.228819,7.451211,9.228819,9.643856,7.451211,10.550747,8.965784,12.464035,36,5,4,3,1,7,7,2,2,6,7,2,6,6,2,5,5,0,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All other Manufacturing,"Wood,cork, straw,plaiting materials",Other products,0,0.000198,0.000096,0.000072,0.483128,0.361198,1,0.98896,0,0,0.013829,6,0.283912,0.299259,0
8413,,,2500,2250,3000,4000,5000,4000,2500,2000,2250,1750,5000,34250,Regulation of and contribution to more efficient operation of businesses,11.287712,11.135709,11.550747,11.965784,12.287712,11.965784,11.287712,10.965784,11.135709,10.773139,12.287712,15.063816,293,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Government administrative functions, Education, Health",Central/Local Gov. administration,Regulation business efficient ops,0,0.001201,0.001595,0.000613,1.328307,0.510725,2,1.233134,1,1,0.011546,7,0.258993,0.27672,0
4540,,,1250,700,800,75,600,500,1500,1000,1000,800,600,8825,"Sale, maintenance and repair of motorcycles and related parts and accessories",10.287712,9.451211,9.643856,6.228819,9.228819,8.965784,10.550747,9.965784,9.965784,9.643856,9.228819,13.107381,138,7,4,6,6,4,2,3,1,1,3,3,0,3,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wholesale and retail,motor vehicle repair,sale of fuel","Motor vehicle/cycle trade, repair","Motorcycle sale, repair",0,0.000309,0.000191,0.000164,0.618622,0.528569,1,0.979792,0,0,0.010167,7,0.258807,0.273386,0
7430,,,600,150,1250,100,250,125,900,100,225,225,500,4425,Translation and interpretation activities,9.228819,7.228819,10.287712,6.643856,7.965784,6.965784,9.813781,6.643856,7.813781,7.813781,8.965784,12.111462,268,12,9,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Other professional, scientific/tech","Translation, interpretation",0,0.000155,0.00008,0.000256,0.514062,1.647111,1,0.930558,0,0,0.009322,7,0.257327,0.273433,0
7211,,,1500,50,1250,250,225,700,2500,800,50,50,400,7775,Research and experimental development on biotechnology,10.550747,5.643856,10.287712,7.965784,7.813781,9.451211,11.287712,9.643856,5.643856,5.643856,8.643856,12.924627,261,2,5,4,1,1,3,0,6,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Business services,"Scientific research, development",Biotechnology,0,0.000273,0.000072,0.000256,0.263312,0.937424,1,0.989699,0,0,0.00925,7,0.264317,0.279378,0
4632,,,1500,800,3000,250,3500,1750,2500,1750,450,3500,3000,22000,Wholesale of meat and meat products,10.550747,9.643856,11.550747,7.965784,11.773139,10.773139,11.287712,10.773139,8.813781,11.773139,11.550747,14.425216,144,1,0,3,0,6,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Wholesale and retail,motor vehicle repair,sale of fuel","Food, beverages, tobacco wholesale","Meat, meat products",0,0.000771,0.001117,0.000613,1.447553,0.795106,2,1.989479,1,1,0.008787,6,0.259179,0.274074,0
4910,,,3000,1500,12000,1000,4000,4500,9000,5000,1500,4000,3500,49000,"Passenger rail transport, interurban",11.550747,10.550747,13.550747,9.965784,11.965784,12.135709,13.135709,12.287712,10.550747,11.965784,11.773139,15.580494,197,7,4,6,6,4,2,3,1,1,3,3,0,3,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Transportation and Storage,"Land, pipeline transport","Passenger rail, interurban",0,0.001718,0.001276,0.002453,0.742767,1.427945,2,1.808714,1,1,0.00869,7,0.258065,0.272923,0
2351,,,50,700,0,30,300,200,50,10,300,20,150,1810,Manufacture of cement,5.643856,9.451211,,4.906891,8.228819,7.643856,5.643856,3.321928,8.228819,4.321928,7.228819,10.821774,63,11,2,1,8,7,6,6,4,3,1,1,3,1,3,3,2,3,3,3,0,3,2,1,2,1,1,1,1,2,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,All other Manufacturing,Other non-metallic mineral products,Cement,0,0.000063,0.000096,0,1.508105,0,3,2.992191,1,3,0.008365,6,0.266075,0.281019,0
1723,,,300,600,125,500,700,300,350,250,75,350,500,4050,Manufacture of paper stationery,8.228819,9.228819,6.965784,8.965784,9.451211,8.228819,8.451211,7.965784,6.228819,8.451211,8.965784,11.983706,37,3,1,0,4,2,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,All other Manufacturing,Paper and paper products,Paper stationery,0,0.000142,0.000223,0.000026,1.57265,0.179962,1,0.99755,0,0,0.008329,6,0.281911,0.296343,0
1814,,,225,800,800,125,500,225,500,250,125,150,500,4200,Binding and related services,7.813781,9.643856,9.643856,6.965784,8.965784,7.813781,8.965784,7.965784,6.965784,7.228819,8.965784,12.036174,41,3,1,0,4,2,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,All other Manufacturing,Printing,"Binding, related services",0,0.000147,0.00016,0.000164,1.083203,1.110624,1,0.99755,0,0,0.008329,6,0.281911,0.296343,0
1330,,,,,,,,,,,,,,,Finishing of textiles,7.965784,9.965784,9.451211,7.643856,10.287712,9.228819,7.451211,7.965784,5.129283,9.228819,10.287712,12.623424,31,2,9,1,8,2,2,0,1,6,7,2,6,6,2,5,5,0,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manufacture textiles, leather",Textiles,Finishing of textiles,0,0.000221,0.000399,0.000143,1.802477,0.646837,1,0.995595,0,0,0.008329,6,0.281911,0.296343,0
4614,,,500,800,1000,40,700,225,2250,1000,200,450,250,7415,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft",8.965784,9.643856,9.965784,5.321928,9.451211,7.813781,11.135709,9.965784,7.643856,8.813781,7.965784,12.856231,140,10,8,8,3,5,4,4,5,4,5,5,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Wholesale and retail,motor vehicle repair,sale of fuel",Fee/contract - wholesale,"Machinery, industrial equipment",0,0.00026,0.000223,0.000204,0.858966,0.786349,1,0.996276,0,0,0.008288,6,0.273764,0.286759,0
1032,,,150,30,100,0,100,0,25,1000,0,150,10,1565,Manufacture of fruit and vegetable juice,7.228819,4.906891,6.643856,,6.643856,,4.643856,9.965784,,7.228819,3.321928,10.611947,15,1,0,3,0,6,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacture food, drink, tobacco","Food products - fruit, vegetables","Fruit, vegetable juice",0,0.000055,0.000032,0.00002,0.581399,0.372573,2,1.996384,1,1,0.00767,6,0.268456,0.282361,0
1107,,,1250,900,900,300,800,1500,600,600,600,600,1750,9800,Manufacture of soft drinks; production of mineral waters and other bottled waters,10.287712,9.813781,9.813781,8.228819,9.643856,10.550747,9.228819,9.228819,9.228819,9.228819,10.773139,13.258566,28,1,0,3,0,6,7,1,2,5,0,0,5,0,4,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Manufacture food, drink, tobacco",Beverages,Soft drinks; waters,0,0.000344,0.000255,0.000184,0.742767,0.535479,2,1.99198,1,1,0.00767,6,0.268456,0.282361,0
